Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,1563,1563.000,5760,15174,19276,20729,23753,31116,37844,71414,105673
1,1261,1261.000,5918,18227,24526,25380,31660,40298,45946,57969,88114
2,1218,1218.000,5545,18662,25937,26307,32516,41106,46894,64861,83590
3,1220,1220.000,5667,19321,26222,26158,32143,39953,47364,62040,89121
4,1260,1260.000,5446,18395,25039,25411,31988,39672,45304,59073,81588
5,1247,1247.000,5609,18491,25048,25684,31766,40734,46240,61441,83393
6,1272,1272.000,4803,17036,23851,25154,30717,40170,49277,66642,103564
7,1280,1280.000,5394,18557,24769,24986,31232,38641,44716,54672,69131
8,1269,1269.000,5308,19296,24804,25148,31357,38499,44463,54932,78131
9,1202,1202.000,4687,18368,24283,26681,31582,42303,57167,89781,139113
10,1298,1298.000,5260,18479,25152,24669,31062,36913,41278,53111,71183
11,1302,1302.000,5830,19013,25074,24551,30374,36395,40422,52210,84517
12,1272,1272.000,5765,18874,25384,25134,31585,38116,43220,55758,66788
13,1280,1280.000,5113,18825,25157,24949,31018,37995,43177,57956,82598
14,1300,1300.000,5911,19259,24839,24527,30226,36188,41575,52081,80788
15,1292,1292.000,5477,18692,24678,24875,30730,38103,43898,54103,68459
16,1296,1296.000,4260,17995,24322,24721,29713,36852,44593,87507,119106
17,1267,1267.000,5543,18677,25132,25256,31646,39427,44118,55343,73271
18,1284,1284.000,5767,18640,24670,24820,30797,38179,42907,55815,76031
19,1201,1201.000,4790,18890,25088,26720,32493,42126,50998,79625,100497
20,1080,1080.000,6145,20652,28122,29620,35311,44658,57730,95921,127288
21,1181,1181.000,5631,20569,26884,27109,33456,42754,49346,63267,78603
22,1086,1086.000,5503,20361,27995,29777,38266,48394,56127,74240,91237
23,326,326.000,7161,50710,123313,101346,129397,150709,155335,250160,277972
24,1134,1134.000,5602,19450,25737,26964,33385,42073,48850,65882,124094
25,1219,1219.000,5261,19295,25792,26209,32259,40026,45612,63265,77054
26,1180,1180.000,5850,21538,27300,27295,33622,40466,46336,59197,98913
27,1120,1120.000,5730,20704,28105,29148,36401,46689,52710,82389,120695
28,1047,1047.000,5028,19542,29825,29775,38274,48931,56174,73095,90614
29,1053,1053.000,5662,21596,29749,31648,39745,52023,59477,118935,143589
30,328,328.000,5199,40234,94381,100425,152659,204688,223015,280338,520185
31,243,243.000,7106,78683,134702,128130,158208,196768,218706,302950,325931
32,257,257.000,7366,87629,141503,139717,153665,199195,231301,857435,967900
33,569,569.000,5783,20520,32910,46916,50967,142981,152028,194172,271035
34,1210,1210.000,5864,18919,24689,26559,31284,40568,48315,92342,118262
35,1273,1273.000,5582,18232,23872,25146,30439,38654,47641,85362,102833
36,1259,1259.000,5964,19602,24890,25267,31407,38414,43686,56153,81570
37,1301,1301.000,5581,17823,24637,24607,30900,38206,43423,54450,110171
38,1297,1297.000,5446,18736,24324,24631,30106,37510,43964,54938,100764
39,1286,1286.000,5655,18757,24071,24982,30624,39055,44779,58695,81649
