Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,1373,1373.000,11319,14404,22674,23570,28092,33235,40105,93039,112399
1,1514,1514.000,11180,14251,21025,21064,25823,30413,32881,42542,66168
2,1534,1534.000,11042,13971,21443,20860,26050,29769,32137,39660,66792
3,1531,1531.000,10901,14127,20955,20902,26141,30208,32993,39888,52381
4,1496,1496.000,10668,13958,21753,21398,25870,30668,34613,51459,74168
5,1482,1482.000,11096,14000,21321,21930,26324,30168,33367,46657,1032713
6,1462,1462.000,11157,14232,21550,21451,26583,31002,34473,43283,77606
7,1497,1497.000,10264,13589,21150,21428,26248,30777,35086,67729,85942
8,1491,1491.000,10910,13922,21155,21522,25860,30673,34673,61829,106549
9,1556,1556.000,10699,14021,20460,20548,25659,29525,32290,39658,59780
10,1563,1563.000,10928,13797,20897,20482,25886,29298,31769,37417,53500
11,1541,1541.000,10820,13765,21515,20743,25708,29826,32945,41520,55835
12,1535,1535.000,10684,13541,21025,20817,26351,30914,33345,40195,50514
13,1515,1515.000,11014,14215,21431,21107,26275,29999,32486,42839,60719
14,1554,1554.000,11032,14136,20734,20596,25452,29108,32431,40774,60290
15,1547,1547.000,11132,13742,20785,20697,25562,29686,32729,41990,73047
16,1518,1518.000,10995,14016,21598,21048,26140,30466,32931,40795,59147
17,1543,1543.000,10895,13866,20945,20724,26052,29891,32749,38495,70351
18,1528,1528.000,10244,13711,19818,20944,25722,30281,34518,59564,81324
19,1466,1466.000,10744,14066,22117,21826,26277,29689,33259,65358,85365
20,1546,1546.000,11117,13827,20948,20728,25741,29679,32628,41709,61990
21,1388,1388.000,11178,14392,23268,22981,29254,34196,38462,47611,61960
22,1456,1456.000,10895,14055,22314,22071,27805,32621,35012,48966,65824
23,1012,1012.000,11244,16349,24173,33833,33627,55770,91258,213442,371920
24,301,301.000,13911,56698,80181,99311,130113,182828,184667,229431,280771
25,1521,1521.000,11005,14019,21259,20894,26091,29727,32597,40249,64209
26,1503,1503.000,10596,14169,21937,21404,26508,30593,34138,41841,59391
27,1479,1479.000,10564,13750,20589,21501,26690,32033,36054,53446,77950
28,1193,1193.000,10647,13449,20565,27636,28927,64894,81852,113818,168512
29,1119,1119.000,10653,14373,24160,27846,38054,49635,58751,73855,98047
30,1274,1274.000,10686,15168,23857,25141,29596,40724,48988,70527,85798
31,364,364.000,11067,44717,57271,91512,148186,202960,209678,259178,300651
32,1270,1270.000,10009,13322,20254,24018,26202,32225,40984,140919,225273
33,1494,1494.000,11109,14234,22010,21521,26716,30944,33814,44125,62767
34,1559,1559.000,10861,13741,20459,20456,25686,29661,32252,40531,65619
35,1573,1573.000,11079,13412,19927,20277,25418,29818,32480,42072,58518
36,1482,1482.000,10820,13810,21835,21589,27032,32195,35376,46442,62055
37,1389,1389.000,11102,14117,23614,23071,28728,35025,39351,52781,71478
38,1383,1383.000,11006,14208,23352,23121,28693,33801,38811,56031,100583
39,596,596.000,14012,21025,32659,58607,71526,152467,203733,254659,309273
40,998,998.000,10124,13277,20750,29132,26880,64721,108230,168660,217082
41,1545,1545.000,11045,13807,21371,20673,25838,29706,32556,39027,54312
42,1539,1539.000,10368,13683,20005,20843,25368,30124,34176,51405,87027
43,1492,1492.000,10939,13668,20927,21378,25633,29765,35259,69037,83873
44,1600,1600.000,11085,13651,20128,20093,25127,28767,31827,37396,53348
45,1565,1565.000,10653,13512,20061,20338,25635,29727,32249,39870,58204
46,1551,1551.000,10817,13742,20871,20699,25922,30036,33282,42054,54443
47,1549,1549.000,10944,13733,21532,20615,25367,28985,32170,40898,54382
48,1560,1560.000,10867,13814,21025,20538,25563,28936,32238,42388,57827
49,1568,1568.000,11069,13630,20195,20433,25663,29688,33193,39797,58118
50,1570,1570.000,10709,13698,20930,20318,25355,29265,31384,39727,53263
51,1536,1536.000,10400,13731,20717,20845,25423,30117,34036,52351,75955
52,1561,1561.000,10750,13623,20954,20594,25795,29761,32869,41027,59607
53,1470,1470.000,10348,13597,21194,21650,26393,31673,37708,56658,94674
54,1474,1474.000,10973,13809,20755,21692,25977,31265,38086,60352,95963
55,1560,1560.000,10550,13637,20322,20572,25751,30094,33612,40999,54464
56,1533,1533.000,10839,14011,20782,20820,25548,29624,33631,44619,59340
57,1531,1531.000,10816,13717,21561,20928,26287,30089,33035,42730,62890
58,1546,1546.000,10339,13843,20989,20652,25509,29519,33403,42783,59924
59,1530,1530.000,10816,13835,20877,20970,25808,30397,34310,47366,76864
60,1564,1564.000,10949,13750,20307,20382,25330,29236,32687,40325,60694
61,1520,1520.000,10648,13797,20712,21054,26051,30217,34360,49231,71452
62,1597,1597.000,10963,13614,20456,20135,25192,28700,31236,39270,68477
63,1596,1596.000,10799,13541,20079,19935,24915,28066,31020,39267,63010
64,1491,1491.000,10251,13762,20930,21503,25912,29759,35482,67173,83981
65,1544,1544.000,11051,13718,21350,20686,25653,29157,31909,40504,62927
66,1587,1587.000,10732,13732,20259,20147,25103,28383,31363,40360,57493
67,1553,1553.000,11032,13915,21377,20574,25577,28783,31858,40400,61260
68,1604,1604.000,10755,13560,20593,19985,24789,28289,31105,36889,59049
69,1547,1547.000,10924,13897,21246,20638,25506,29015,32021,40559,61145
70,1559,1559.000,10906,13870,20705,20595,25795,29724,32502,41206,70582
71,1515,1515.000,10269,13839,21040,21105,25647,30191,33407,57481,86703
72,1555,1555.000,10884,13623,20678,20630,25548,29920,33380,44315,58150
73,1542,1542.000,10970,13683,20577,20670,25702,29774,33428,42400,56458
74,1499,1499.000,10330,13611,20791,21382,25733,30476,34564,83349,103903
75,1499,1499.000,10942,13872,21539,21367,26154,29976,33653,64197,86405
76,1529,1529.000,10897,14105,21673,20904,26071,29771,32269,37269,55937
77,1556,1556.000,11074,13748,20743,20580,25773,30002,32391,40772,52141
78,1544,1544.000,10830,13790,20955,20756,25615,30076,33309,44105,60199
79,1524,1524.000,10750,13584,21478,20978,26466,30066,33407,40795,58354
80,1539,1539.000,10858,13960,21248,20713,25845,29553,31642,37125,60143
81,1529,1529.000,10908,14208,21766,20996,25927,29552,32164,38184,61041
82,1535,1535.000,10493,13556,20855,20825,25784,29581,33186,53434,93690
83,1558,1558.000,10994,13812,21028,20538,25518,29408,32638,40787,53770
84,1577,1577.000,10596,13510,20322,20236,25246,29394,32422,41869,54156
85,1535,1535.000,10351,13957,20042,20875,25534,29577,34534,53287,79963
86,1476,1476.000,10831,14077,21781,21632,25901,30026,33861,66953,88459
87,1569,1569.000,10894,13708,20887,20472,25717,29630,32039,41398,52457
88,1551,1551.000,10823,13798,21229,20628,25644,29340,32024,39457,70597
89,1524,1524.000,11010,13934,22021,20928,25767,29077,31637,41333,53839
90,1540,1540.000,10655,13935,21735,20806,25811,29225,32410,39079,53504
91,1567,1567.000,10797,13807,20884,20447,25404,29284,31725,39525,53925
92,1515,1515.000,10733,13801,21747,21386,26474,30167,34101,48859,96572
93,1478,1478.000,10835,14140,22057,21280,26456,30364,33005,40486,53938
94,1546,1546.000,10673,13772,21111,20738,25866,29808,32886,41541,62989
95,1538,1538.000,10881,13916,21304,20792,26038,29416,32357,41847,62981
96,1461,1461.000,10493,13735,21239,22038,26290,31625,37888,69508,84201
