Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,847,847.000,16296,25024,30212,38266,42360,64433,84867,120756,167853
1,993,993.000,16304,24094,27883,32323,36732,50291,57928,73976,97504
2,998,998.000,17109,23564,27102,31850,36320,48676,56305,83283,123061
3,1003,1003.000,16330,24014,27567,31933,36120,48320,58434,76089,104384
4,987,987.000,15082,24267,27845,32462,36935,50365,57657,78899,112768
5,1002,1002.000,17841,24074,27708,31941,35477,47374,58073,74881,101294
6,848,848.000,14077,21233,25709,54514,33663,48000,65636,888817,1046972
7,423,423.000,14104,23511,28693,84082,42286,72476,797318,904081,1031739
8,257,257.000,15074,24814,28919,56076,41060,60825,86321,776055,798615
9,378,378.000,14585,24610,31644,102384,46147,78903,820642,943660,1022415
10,672,672.000,15795,26013,31176,42987,45264,60508,70207,100981,1069743
11,216,216.000,14513,18119,21801,132850,36456,792123,907968,995851,1015372
12,446,446.000,14807,24764,30164,93329,45078,71424,812530,975322,1028591
13,421,421.000,14999,22664,27519,92913,40701,86138,762766,975551,1034408
14,393,393.000,14897,26843,31746,37960,43566,59687,75048,108784,118142
15,741,741.000,15747,25869,32684,75690,48774,74091,115959,981725,1043864
16,194,194.000,18401,24207,27956,40346,40695,61389,80772,180108,770326
17,832,832.000,18759,27086,32689,40371,44011,60257,71916,98738,1028677
18,230,230.000,14405,19703,25127,145159,42959,747931,933392,1022733,1033731
19,725,725.000,15938,25270,32026,63728,45206,64812,85686,957786,1044074
20,181,181.000,14006,23698,30790,82530,45806,78309,754634,855293,855775
21,510,510.000,13015,23908,30000,86233,44858,73828,778188,964528,1065378
22,480,480.000,13974,22648,27575,66648,38297,69124,555442,687870,971207
23,507,507.000,13014,24166,29137,62864,42932,60954,79524,893918,1029298
24,269,269.000,14183,21704,25842,74346,37275,67188,651834,884827,983501
25,821,821.000,19835,26625,31946,38987,45009,63520,78223,104517,138401
26,840,840.000,19111,26465,32280,38393,45992,62305,73597,100863,132004
27,355,355.000,13209,23560,29071,99521,44549,77731,746906,907092,1034086
28,692,692.000,16346,27518,33724,43584,48296,68784,86609,110677,1092171
29,304,304.000,14618,22652,27645,99554,42344,121036,715970,863670,912434
30,536,536.000,14289,24654,30039,84958,44540,68134,777656,942953,1042949
31,451,451.000,15406,25404,32219,41076,47675,64041,81370,158248,240636
32,610,610.000,15290,25058,29698,70801,42149,66766,546078,820982,1020254
33,537,537.000,17228,25392,30589,52680,44743,62128,76505,882263,1047929
34,338,338.000,13908,22692,29160,78517,41520,74413,635249,713639,1048531
35,265,265.000,14459,21200,25733,121086,38292,669669,875011,988308,1068576
36,531,531.000,15529,21606,27923,91071,43004,100197,814436,1021131,1222887
37,374,374.000,15834,21695,26041,52501,35238,62396,119772,863531,1023373
38,238,238.000,14624,18939,22583,115863,39630,599492,786734,960567,1072548
39,402,402.000,14290,21947,29010,104197,43334,81399,917712,1027699,1069635
40,489,489.000,16680,24693,30916,82809,45871,71050,770631,960697,1034955
41,265,265.000,14778,25085,30646,52501,44588,59363,72107,719544,1036413
42,273,273.000,14045,20535,26169,114286,38670,658749,849609,943811,955850
43,457,457.000,14174,22519,27884,78764,40239,62511,637733,857612,1033174
44,726,726.000,16182,25944,30489,36959,42446,59156,70849,95079,171942
45,441,441.000,14507,23855,29369,92123,44721,76951,791518,919961,1030574
46,449,449.000,14886,24610,29753,90674,43751,78717,793744,918980,1020899
47,372,372.000,14940,25971,31670,39975,46976,70193,83497,129896,138229
48,580,580.000,12265,25129,31080,83740,47447,67869,747412,1010051,1152685
49,388,388.000,16693,25215,32103,39381,47909,66596,81593,116931,173682
50,629,629.000,14738,25366,30749,78496,44424,67865,633176,997051,1032308
51,342,342.000,15298,24171,30086,41784,43851,70791,107003,220386,274405
52,407,407.000,14774,23235,30057,93230,44103,72345,738418,928840,1043708
53,367,367.000,13751,24056,30369,120074,47248,94787,1017658,1108226,1200862
54,381,381.000,15319,24836,30044,37427,43341,63651,76810,113546,159035
55,517,517.000,14122,24253,30335,84239,42538,65928,780183,961081,1021864
56,474,474.000,14779,23386,28598,82652,41140,68520,688896,1035808,1133951
57,269,269.000,13908,20041,24416,124102,41793,701538,909655,1017596,1177633
58,216,216.000,14328,23831,29451,53887,40286,61369,78892,774254,808240
59,386,386.000,15096,23247,28565,94732,42447,78315,671916,1020388,1174602
60,678,678.000,14777,23192,28274,68920,43041,69547,208407,880137,1020364
61,315,315.000,15533,24370,30106,41249,45162,61944,82547,115210,651121
62,246,246.000,13514,22537,28404,143820,43715,814398,939197,1055702,1083763
63,738,738.000,15109,26424,31902,38572,45806,60961,72252,104623,160624
64,511,511.000,14549,25226,31614,91871,45528,72259,839539,1020696,1068615
65,457,457.000,19331,26244,31624,37135,43669,60156,69863,87842,108651
66,235,235.000,14280,23239,28392,151749,45979,890616,955551,1022548,1066496
67,483,483.000,14664,23121,27610,83527,41945,74078,672203,1009370,1116982
68,539,539.000,15044,24720,31176,40482,44365,61865,76868,123818,922247
69,197,197.000,14614,20244,28411,166423,57025,859279,954313,1008626,1023613
70,360,360.000,14425,22110,27319,99941,39790,82336,761677,978052,1075484
71,597,597.000,14010,26395,31843,42662,45944,64944,92363,224213,247975
72,237,237.000,14199,22928,30681,154751,47266,908001,999417,1024005,1057040
73,732,732.000,15676,26318,31615,38679,43450,60207,69748,96528,1002557
74,307,307.000,14209,23158,29486,106618,43366,578216,713783,983110,1021252
75,721,721.000,14209,24653,30433,42678,44787,68270,106416,250408,363841
76,590,590.000,13709,25054,31698,80883,44039,65162,734465,985422,1040117
77,419,419.000,17492,25337,31309,78364,43946,62324,82952,1025246,1878587
78,163,163.000,14095,16152,17949,148923,23592,786943,921846,1747367,1827698
79,274,274.000,14548,20185,27113,89668,40588,76509,678579,813693,2043067
80,163,163.000,14747,22008,28380,267676,50828,965039,1921559,1987538,1990393
81,141,141.000,14697,17955,19690,144533,49970,777289,903232,988513,1023888
82,478,478.000,14439,22295,28552,86859,41334,71894,797169,935176,987934
83,537,537.000,17871,26144,30979,38205,44770,64263,76800,110287,136286
84,423,423.000,14288,23623,30054,88583,44582,75311,689855,851394,1047277
85,698,698.000,16656,25854,31140,38311,43175,61695,76593,123831,144946
86,837,837.000,19003,26959,32484,37858,44164,59675,69492,91145,117409
87,339,339.000,14498,23156,28553,94738,45367,104997,687362,761497,778573
88,377,377.000,14724,22875,27891,114138,42234,84441,955572,1272142,1358244
89,524,524.000,14162,25723,30858,45205,46068,67826,84843,232257,978356
90,254,254.000,15542,20594,25991,125933,37538,687432,857039,956079,1090644
91,477,477.000,14871,23098,28489,80747,41593,75194,640552,926749,1059252
