Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,898,898.000,10564,13085,19587,38646,32376,104296,169036,267235,399441
1,687,687.000,10526,11719,12888,45469,71199,135117,161059,270237,341523
2,640,640.000,10477,11846,13877,48694,78507,149797,179296,282676,437752
3,449,449.000,14822,28977,51374,72973,85945,168020,191910,247835,277812
4,329,329.000,14129,51372,76782,225171,123199,276430,1621714,1749004,1766914
5,16,16.000,50268,50787,50945,274225,51233,1365202,1456562,1456562,1456562
6,803,803.000,10599,12169,13795,19733,23349,35903,44147,72980,163190
7,1652,1652.000,10032,12526,14273,19620,22998,33135,41105,83978,114288
8,1701,1701.000,10607,12474,14036,18666,22101,30205,36598,69821,110262
9,1809,1809.000,10797,12617,14066,17551,22059,26986,31745,41340,54326
10,1898,1898.000,10521,12525,13795,16839,21346,25260,28143,38860,64264
11,1880,1880.000,10637,12418,13805,17042,21728,25452,28199,39698,54063
12,1849,1849.000,10818,12527,14017,17281,22207,26053,28752,38364,50448
13,1877,1877.000,10731,12643,13935,17051,21535,25679,28806,36274,56463
14,1839,1839.000,10717,12606,14028,17394,21976,26233,29550,39374,53862
15,1883,1883.000,10761,12565,13945,17005,21669,25835,28652,38325,49920
16,1880,1880.000,10415,12330,13635,17031,21200,25349,29176,45639,90705
17,1750,1750.000,10336,12473,13993,18224,21747,27037,34371,63875,91183
18,1885,1885.000,10856,12559,13924,17010,21623,25678,28475,37729,58817
19,1859,1859.000,10674,12606,14116,17203,21314,26028,29447,39602,67549
20,1855,1855.000,10647,12651,14051,17240,21626,25546,29403,39866,75331
21,1862,1862.000,10781,12542,13990,17161,21546,26003,29077,38407,59158
22,1861,1861.000,10678,12434,13907,17230,21766,26199,29470,40734,66808
23,1828,1828.000,10753,12592,14105,17461,21971,26229,30187,39575,58172
24,1881,1881.000,10770,12591,14023,16993,21520,25571,28199,36315,50114
25,1889,1889.000,10825,12560,13883,16952,20993,25435,29021,40394,55767
26,1797,1797.000,10069,12261,13754,17817,21316,26124,32591,67439,102011
27,1887,1887.000,10657,12467,13897,16936,21437,25627,28465,37177,47141
28,1846,1846.000,10571,12450,13959,17346,21949,26111,30737,40870,57776
29,1877,1877.000,10695,12500,13888,17035,21475,25750,29592,38504,58462
30,1857,1857.000,10742,12520,14069,17270,21856,26183,29749,38162,50323
31,1879,1879.000,10683,12497,13731,17000,21792,25594,28642,39017,58590
32,1844,1844.000,10568,12485,13913,17382,21773,25693,29708,45531,69119
33,1851,1851.000,10893,12639,14073,17238,21870,25875,28711,39303,55400
34,1864,1864.000,10549,12509,13853,17159,21622,25679,29312,42084,59616
35,1878,1878.000,10598,12471,13791,17035,21608,25604,29063,37973,58689
36,1826,1826.000,10469,12225,13512,17468,20971,25910,31006,62205,82316
37,1886,1886.000,10788,12514,13912,16998,21589,25514,28718,36087,54338
38,1865,1865.000,10767,12451,13919,17150,21642,25532,29617,39825,66022
39,1870,1870.000,10491,12467,14005,17141,21580,25775,29603,37548,48006
40,1905,1905.000,10727,12527,13807,16772,21101,25626,28425,36701,48431
41,1857,1857.000,10525,12622,14024,17207,21728,25704,28511,38385,60122
42,1905,1905.000,10785,12462,13715,16789,21329,25297,28226,36624,51076
43,1863,1863.000,10724,12521,13940,17181,21705,25464,28324,38754,57309
44,1871,1871.000,10497,12515,13927,17123,21680,25554,28957,39974,53039
45,1837,1837.000,10388,12276,13499,17415,21333,25866,30847,58020,103875
46,1902,1902.000,10507,12208,13674,16809,20781,25457,28312,40114,84761
47,1871,1871.000,10628,12473,13879,17120,21627,25875,29684,41255,62935
48,1847,1847.000,10588,12524,14127,17397,21838,26121,30233,40653,82640
49,1870,1870.000,10803,12514,13900,17036,21343,25994,29051,40561,62725
50,1864,1864.000,10881,12531,14103,17104,21503,25589,28794,38034,56052
51,1889,1889.000,10836,12495,13925,17017,22018,25541,27854,37530,49668
52,1898,1898.000,10639,12367,13737,16820,21203,25577,28809,38710,52996
53,1881,1881.000,10766,12530,13979,16984,21453,25496,28315,37184,63182
54,1839,1839.000,10605,12713,14359,17406,21802,26197,29341,39343,59740
55,1784,1784.000,10520,12332,13695,17937,21131,26229,33348,69269,88988
56,1877,1877.000,10586,12518,13890,16994,21278,25302,29341,37477,55125
57,1887,1887.000,10724,12550,13728,17015,21430,25580,29766,38478,52084
58,1892,1892.000,10684,12351,13770,16932,21499,25752,28866,37840,47359
59,1850,1850.000,10787,12544,13964,17217,21783,26012,29064,37541,64510
