Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,937,937.000,19345,27573,30610,34414,35172,41497,48469,119270,150269
1,1017,1017.000,14312,26490,29480,31570,33588,39446,44635,80449,97221
2,1084,1084.000,20125,25854,28431,29445,31755,35447,39013,48066,69377
3,1095,1095.000,19746,25905,28247,29194,31458,35705,38070,45582,61551
4,1097,1097.000,20514,25952,28215,29188,31225,35536,39066,46081,53752
5,1081,1081.000,20095,25947,28708,29650,32071,36427,40014,48818,63499
6,1074,1074.000,20498,26202,28808,29768,32031,36040,39562,49297,67754
7,1024,1024.000,18689,25731,28968,31680,33506,41025,53554,75816,95987
8,1063,1063.000,16220,26099,28520,29570,32167,35975,39092,48052,58097
9,1088,1088.000,19390,25996,28711,29590,32137,36098,39253,48210,62169
10,1083,1083.000,19633,25862,28474,29517,32022,36283,39383,46472,64016
11,1038,1038.000,19057,26506,29453,30729,33357,38113,41555,55639,75227
12,1052,1052.000,18395,26517,29578,30355,33144,36658,40009,48827,62839
13,1061,1061.000,17745,26361,29067,30270,32680,37735,41285,52166,68824
14,1033,1033.000,14563,26082,28836,30926,32464,37787,43067,86124,107495
15,1057,1057.000,19912,26508,29569,30256,32829,37022,40741,46885,58082
16,1066,1066.000,18328,25883,28831,29963,32455,37102,40994,51455,72046
17,1085,1085.000,20536,26040,28531,29613,31768,35693,39424,50126,61067
18,1062,1062.000,20342,26305,28902,30103,32573,37330,40913,48144,60036
19,1044,1044.000,20065,26483,29329,30539,33208,37984,41504,49724,72893
20,1021,1021.000,16879,26463,29394,31547,33356,38361,50973,74995,102487
21,1074,1074.000,19499,25543,28231,29649,32185,36828,40668,51892,71271
22,1084,1084.000,19794,25873,28544,29527,32019,36415,40085,48125,63377
23,1084,1084.000,19170,26122,28866,29628,32172,35724,38110,44666,57885
24,1077,1077.000,19382,25819,28454,29688,32417,37301,40532,48278,64645
25,1084,1084.000,19154,25892,28575,29547,32201,36053,39317,48251,60905
26,1066,1066.000,20384,26128,28888,29944,32596,37393,40720,48066,64695
27,1042,1042.000,15714,26277,29330,30508,32626,37482,41929,61567,90924
28,1075,1075.000,19876,26200,29031,29934,32217,36665,39195,51723,67014
29,1062,1062.000,19216,26202,28966,30047,32842,36941,39885,48811,61952
30,1050,1050.000,19081,26170,29191,30542,33032,38807,43107,54289,76923
31,1027,1027.000,19083,26955,29638,31152,33794,39294,42614,53997,89601
32,1065,1065.000,20182,26290,28954,30018,32392,36724,39928,49462,63254
33,986,986.000,16067,26123,29678,32533,34660,42662,55212,77834,98281
34,1056,1056.000,20003,26226,28920,30291,32961,37875,42581,50109,59948
35,1072,1072.000,19715,25958,28751,29747,32309,36435,39834,49930,99044
36,1052,1052.000,20522,26295,29258,30395,33251,37702,41492,51310,71605
37,1084,1084.000,19367,26011,28463,29680,32142,36464,39790,49886,62398
38,1062,1062.000,20117,26038,28837,29963,32383,37408,40790,50106,62041
39,1030,1030.000,14167,26404,29429,31527,32845,38852,46499,89003,104064
40,1050,1050.000,14183,26529,29350,30059,32742,36344,39144,47516,59134
41,1056,1056.000,20559,26625,29396,30278,32688,37099,40615,48476,71970
42,1052,1052.000,16640,25977,29131,30445,33238,38856,43684,54189,75398
43,1037,1037.000,20251,26267,29588,30876,34218,38814,42389,54421,67322
44,1056,1056.000,20377,26111,29021,30345,33181,38096,41898,50811,65124
45,1046,1046.000,18543,26162,29310,30595,33246,38275,41899,55998,96350
46,990,990.000,16754,25957,29483,32228,33831,41367,56618,81855,88404
47,1079,1079.000,18031,25935,28713,29713,32424,36844,39915,48159,57200
48,1068,1068.000,19381,25926,28757,29965,32752,37296,41113,49775,61265
49,1073,1073.000,19751,26329,28580,29795,31697,35816,39430,54580,72268
50,1071,1071.000,20233,26356,28884,29951,32269,37019,40798,46907,67519
51,1066,1066.000,18876,26186,29075,29996,32720,36374,40010,48933,62724
52,1056,1056.000,14748,26051,28683,30292,32005,37159,41728,72411,102038
53,1046,1046.000,20338,26627,29597,30525,33252,37436,39747,49383,64625
54,1061,1061.000,19395,26006,28818,30109,32965,37962,41380,49547,80328
55,1076,1076.000,18890,26108,28888,29773,32339,36453,39938,49318,60099
56,963,963.000,17263,24137,29550,33152,39568,49363,55166,73486,100060
57,1080,1080.000,19015,25982,28821,29727,32205,37068,40159,48157,54801
58,1057,1057.000,19959,26198,29216,31218,33102,38141,43648,76149,116942
59,948,948.000,16140,27072,30757,32522,35714,41636,46184,66371,94162
60,1050,1050.000,18766,26653,29587,30510,33229,37933,40812,46698,73406
61,1055,1055.000,19868,26512,29480,30387,32837,37170,40349,50646,72881
62,1089,1089.000,20147,26101,28693,29403,31538,35023,37775,46533,81696
63,1078,1078.000,19406,26376,28701,29690,31693,36082,39269,50471,64554
64,1053,1053.000,19139,26154,28973,30354,33135,38558,41929,52264,71193
65,1062,1062.000,15561,26129,28956,30203,32137,36881,41225,70265,86122
66,1035,1035.000,20247,26648,29647,30895,33622,38918,42281,51432,64900
67,1045,1045.000,19420,26366,29311,30596,33377,38285,42598,54998,64031
68,1074,1074.000,19267,26159,28515,29735,31966,36738,40458,51743,66700
69,1070,1070.000,18683,26142,29130,29848,32444,35821,38811,45922,69807
70,1054,1054.000,18985,26286,29309,30455,32944,38150,41179,50201,66297
71,1022,1022.000,19300,26290,29275,31364,33515,39710,46436,71956,89632
72,1066,1066.000,20660,26471,29042,29839,32229,35970,39369,46811,82499
73,1058,1058.000,19912,26189,29449,30358,33110,37537,40884,49344,58991
74,1046,1046.000,19478,26766,29807,30664,33289,38106,40758,50673,72858
75,1036,1036.000,19781,26593,29470,30834,33939,39083,42673,50710,64976
76,1062,1062.000,19962,26479,29013,30063,32486,36602,39192,47345,62683
77,1073,1073.000,19492,26126,28535,29749,32371,36748,40030,47723,60408
78,1064,1064.000,14632,25896,28619,30099,32172,37324,40386,72119,94690
79,1067,1067.000,19863,26325,29110,29995,32897,36721,39363,46936,67624
80,1062,1062.000,18925,26140,28993,30113,32767,37296,40495,51491,65895
81,1068,1068.000,19087,26111,28860,29963,32616,36802,40017,50376,62168
82,1067,1067.000,19929,26453,29119,30021,32486,36673,39902,46672,62797
83,1047,1047.000,18599,26302,29397,30576,33364,38578,42494,51207,66677
84,986,986.000,16711,26347,29431,32444,34105,40840,59225,83588,95449
85,1063,1063.000,18835,26075,28543,29995,32665,36853,40277,54153,68264
86,1053,1053.000,18618,26601,29321,30553,33054,37779,41628,53997,85111
87,1031,1031.000,18212,26332,29510,30781,33400,38346,43037,54281,66657
88,1053,1053.000,17740,26530,29375,30559,32989,37598,42520,52839,67246
89,1059,1059.000,16639,26401,29352,30306,32966,37472,41467,49114,73741
90,1064,1064.000,20104,26135,28970,29996,32458,37194,40003,48889,80802
91,1015,1015.000,20040,26742,29645,31599,33767,38813,45440,71222,90937
92,1070,1070.000,19780,26050,28707,29711,31999,36279,39818,49776,69996
93,1065,1065.000,19721,26424,28955,30110,32800,37871,40334,48312,60293
94,1065,1065.000,20378,26099,29190,30186,33018,37400,41225,49739,63163
95,1068,1068.000,20540,26112,28941,29874,32520,36679,39591,47744,63034
96,1064,1064.000,19292,26699,29257,30087,32305,36264,39735,47805,68593
97,1014,1014.000,15982,25914,29151,31534,33076,38620,57622,75464,95581
98,1065,1065.000,20602,26614,29141,30032,32277,36313,39433,50854,60486
99,1060,1060.000,19131,26173,29034,30198,33079,37409,40386,48691,62244
100,1035,1035.000,19190,26521,29425,30879,33636,38589,42135,56049,76148
101,1069,1069.000,20149,26350,28911,29908,32407,36494,38681,46219,67971
102,1056,1056.000,20431,26578,29252,30352,32792,36818,40227,51977,60519
103,1023,1023.000,15065,26437,29490,31347,33319,38324,44009,84867,98488
104,1050,1050.000,19235,26493,29204,30272,32715,36898,40366,49156,65967
105,1023,1023.000,19325,27019,30128,31377,34504,39180,44183,52079,79668
106,1055,1055.000,18797,26465,29244,30350,33058,36880,40423,50158,85093
107,1064,1064.000,20463,26381,28937,30105,32735,36640,40117,49489,66876
108,1075,1075.000,19699,26316,28727,29982,32535,36648,40057,49969,70346
109,1065,1065.000,19566,25923,28640,29736,32663,36681,40480,47977,70149
110,996,996.000,17905,26151,29223,32197,33075,39848,61126,86212,98665
111,1082,1082.000,20745,26098,28670,29589,31960,35818,38810,46133,81822
112,1191,1191.000,17747,23317,26078,26857,29250,32799,36553,45564,61056
113,1219,1219.000,16474,21996,24904,26164,28840,33414,37461,47178,68499
114,1396,1396.000,13949,20060,21474,22887,23139,25189,27465,74757,95310
115,1438,1438.000,16730,20324,21783,22301,23523,26003,27454,32887,53818
116,1347,1347.000,14029,19929,21489,23664,23747,27699,37622,69121,100034
117,1455,1455.000,16482,20253,21640,22012,23287,24906,26488,31036,47711
118,1446,1446.000,16342,20191,21644,22221,23617,25729,27590,35976,42438
119,1310,1310.000,13732,20098,21559,23625,23547,26714,34084,80827,92334
