Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,493,493.000,13927,38007,65073,66768,89708,114444,133502,174141,190518
1,529,529.000,14358,27576,53292,60162,84194,115433,131387,149525,205123
2,520,520.000,14506,29228,55874,62305,88379,116293,136169,165032,205739
3,509,509.000,14670,25032,47354,63088,87104,132470,165618,208209,307824
4,561,561.000,14031,29199,48784,63371,76068,106982,121536,150358,2077665
5,65,65.000,14100,37407,132493,849312,1981563,2040663,2074154,3039786,3039786
6,22,22.000,12431,13090,14080,514487,925408,1834399,1875179,1972662,1972662
7,108,108.000,12859,20766,34006,314038,824574,1048233,1080802,2090130,2140363
8,129,129.000,12807,15705,34529,248752,216758,1001078,1053802,1110321,1126695
9,405,405.000,14185,25673,46571,59435,86020,119274,136321,175105,194014
10,518,518.000,14351,29508,55592,60389,84078,109402,127269,163136,189390
11,317,317.000,13371,25045,50518,161338,87778,925738,1152505,1203559,1270422
12,229,229.000,14030,26827,48174,61569,75640,126732,157751,250755,342420
13,504,504.000,14130,26157,51311,61248,84225,122091,140561,177864,223065
14,526,526.000,14358,27672,51820,61875,88302,122341,140807,166778,231000
15,529,529.000,14549,27832,51198,60290,87178,116253,131544,167234,187096
16,444,444.000,12610,27810,51042,149958,89481,127512,1021829,2108641,2176600
17,37,37.000,13950,39350,1031248,657294,1096579,1139308,1142424,1165069,1165069
18,74,74.000,6822,34087,107916,869861,1092935,2061216,4119399,4145875,4145875
19,11,11.000,15949,1055331,3042100,2269368,3120194,3161617,3172686,3172686,3172686
20,6,6.000,1021886,1036408,1044226,1559434,2090097,3124369,3124369,3124369,3124369
21,20,20.000,13177,1008676,2020280,1293225,2067146,2088771,2121496,2121496,2121496
22,12,12.000,18870,1036237,1051527,889442,1083686,1089188,1113386,1113386,1113386
23,246,246.000,12350,14345,23584,129993,51168,693012,877835,1001915,1022714
24,89,89.000,13084,37358,82789,443577,1056958,1104246,1128264,3172800,3172800
25,67,67.000,14956,50195,96467,922855,2043309,2078539,2101344,5161835,5161835
26,10,10.000,14268,994131,1040152,1032833,1054756,2061678,2061678,2061678,2061678
27,48,48.000,14049,42306,1036993,1272663,2046180,3131027,3150969,4133024,4133024
28,16,16.000,13258,16113,970806,1103550,2130624,3129568,3173473,3173473,3173473
29,41,41.000,13401,16598,55447,651558,1060823,2065724,2081135,2103414,2103414
30,39,39.000,13578,29453,932922,637026,1029193,1097888,2079481,2080161,2080161
31,51,51.000,14651,33215,1040112,1026876,2067875,2097171,2115921,3080218,3080218
32,13,13.000,27045,1033138,1051080,1355384,2050830,2069937,2072106,2072106,2072106
33,37,37.000,14080,39208,1021816,1227511,1089154,3072490,4090942,4110184,4110184
34,30,30.000,15399,1013453,2063307,1652717,3016417,3111637,3122181,3123972,3123972
35,8,8.000,969989,1037846,2090149,1691634,2115921,2127890,2127890,2127890,2127890
36,22,22.000,13927,997479,1046141,834007,1081164,1111781,1136332,1154198,1154198
37,78,78.000,14772,38592,89988,452341,1021787,1063221,1108079,1137684,1137684
38,60,60.000,15164,28052,43666,60568,87508,131966,151159,174271,174271
39,373,373.000,14721,27003,50751,153750,97942,165712,1041431,1147452,3141286
40,38,38.000,17813,1014703,2015760,1447087,2080625,2121046,2148071,2162635,2162635
41,8,8.000,984959,1067158,1071589,1062262,1093997,1116640,1116640,1116640,1116640
42,93,93.000,14966,40107,74992,571142,1045143,2045989,2071767,3078973,3078973
43,22,22.000,14050,78489,1042933,1021652,1226679,2054965,2063605,2081025,2081025
44,18,18.000,24817,1030241,1059101,958337,1098132,1107862,2016475,2016475,2016475
45,11,11.000,860808,916720,1000810,1185070,1098424,2092258,2163684,2163684,2163684
46,59,59.000,13865,42245,990524,827144,1081709,2105350,3045947,3057807,3057807
47,34,34.000,13850,28450,977164,1133742,2009120,2075505,3043530,3092671,3092671
48,12,12.000,999391,1017280,1033560,1212278,1052141,2138439,2140693,2140693,2140693
49,46,46.000,11592,53657,1066708,849272,1095210,2107962,2130583,2155173,2155173
50,28,28.000,31070,1020085,1054310,911735,1066341,1091293,1111878,1161919,1161919
51,89,89.000,14307,40621,104586,787269,1113432,3056403,3108062,3151615,3151615
52,18,18.000,16492,1013845,2055855,1498068,2085349,2122909,2124454,2124454,2124454
53,7,7.000,15828,1048922,1092853,1089556,1128003,2156034,2156034,2156034,2156034
54,56,56.000,6691,42345,1024733,1075556,1117322,3076397,4079412,4117478,4117478
55,25,25.000,15151,1016953,2045488,1906818,3026293,3048077,3049592,3057100,3057100
56,9,9.000,16109,998394,1997627,1561489,2018055,2025911,2025911,2025911,2025911
57,9,9.000,994145,1001607,1015678,1034367,1052955,1116684,1116684,1116684,1116684
58,105,105.000,14303,37424,78588,459172,1041952,1154129,2101142,2128842,2131752
59,29,29.000,18311,1016157,1077960,883294,1113669,1195768,1200727,1210537,1210537
60,26,26.000,14740,43342,76761,200359,127465,152162,164554,3210713,3210713
61,62,62.000,13207,25655,1016078,1027911,1151363,3078530,3095173,4172424,4172424
62,17,17.000,15399,2006884,2048635,2061818,2094592,3154688,3156261,3156261,3156261
63,4,4.000,1052479,1082659,2090206,1594779,2153772,2153772,2153772,2153772,2153772
64,37,37.000,15552,63327,1062775,1300705,2062792,3065085,4062768,4072215,4072215
65,26,26.000,13863,948174,1988988,1711634,3006098,3062308,4081891,4085962,4085962
66,18,18.000,13652,79041,1920341,1462275,2063493,3064751,3073094,3073094,3073094
67,10,10.000,1000813,1027958,2026125,1766339,2110440,3160062,3160062,3160062,3160062
68,24,24.000,14014,1049571,1135588,1458397,2116092,2128696,2138861,2158809,2158809
69,20,20.000,15140,1046431,1071377,1116659,1100692,2053012,2096580,2096580,2096580
70,55,55.000,13842,35333,971942,910254,2020239,2102435,2119619,3100276,3100276
71,20,20.000,9976,971918,1079416,913038,1104115,2130963,2181833,2181833,2181833
72,51,51.000,13948,49666,1006980,737157,1057004,2050413,2103651,2138509,2138509
73,36,36.000,24321,79261,1081255,967016,1117246,2120749,3082418,3103503,3103503
74,41,41.000,13732,44135,1998093,1371579,2039932,2108866,3026529,4053711,4053711
75,8,8.000,967215,1010605,1036032,1506400,2017226,3020189,3020189,3020189,3020189
76,31,31.000,14785,1014392,1021509,969117,1049398,2057708,2072035,2088947,2088947
77,44,44.000,13742,42807,1035396,1005275,2064344,2093840,2103725,2146722,2146722
78,19,19.000,14334,1024162,1062256,908133,1087874,1144687,1168355,1168355,1168355
79,63,63.000,13904,33537,47954,57440,73679,105980,125413,151703,151703
80,553,553.000,13770,24342,45082,59390,82277,125368,149356,199108,244924
81,523,523.000,14585,26825,50161,63300,85154,125201,152087,256445,343500
82,67,67.000,14026,26514,146757,670839,1011962,1968815,1996248,2036219,2036219
83,22,22.000,24306,1024229,1064969,1016304,1088801,1112268,1163816,2149987,2149987
84,67,67.000,15013,44448,94089,979565,2049835,3037698,4106418,4134983,4134983
85,23,23.000,13094,17158,1030797,1074339,1986161,2068437,3043807,4129452,4129452
86,20,20.000,13182,968543,1061687,1321270,2001656,3034020,3176389,3176389,3176389
87,21,21.000,13354,997295,1033200,1463906,2079553,2998304,2999308,3995966,3995966
88,23,23.000,17571,1015285,1101979,1456383,2060017,3065523,3103350,3152760,3152760
89,33,33.000,12856,63832,1919243,1241349,1996614,2039855,2056698,2105235,2105235
90,9,9.000,24914,1061539,1071794,950664,1074604,1077730,1077730,1077730,1077730
91,80,80.000,13515,35737,86490,911884,2034143,3063992,4037493,4087242,4087242
92,10,10.000,1005600,1014786,2035987,2039912,3041633,3169019,3169019,3169019,3169019
93,18,18.000,28280,1023155,1037043,1317343,2028492,2095139,3079456,3079456,3079456
94,21,21.000,15842,999431,1029032,1012456,1112573,1145337,2143664,3126652,3126652
95,56,56.000,12956,41295,1014851,1058634,2077354,2137959,2149718,2206563,2206563
96,7,7.000,13843,18249,1014409,619116,1078599,1078883,1078883,1078883,1078883
97,85,85.000,9683,30897,63198,1224507,3012204,4065942,4072308,6101630,6101630
98,7,7.000,75476,1013867,3930117,2868734,3981648,5105490,5105490,5105490,5105490
99,3,3.000,1008971,1008971,1946383,1671155,2058111,2058111,2058111,2058111,2058111
100,12,12.000,1002751,1030820,1063114,1612951,2016558,3052636,3065956,3065956,3065956
101,22,22.000,14910,1012243,1043951,1674379,3006443,3095238,3097713,3115116,3115116
102,20,20.000,15673,1056027,2050828,1715527,2093242,3132991,3143347,3143347,3143347
103,16,16.000,14709,1040053,1057189,1111787,1084677,2074773,2083424,2083424,2083424
104,38,38.000,13141,63020,1037949,708468,1069771,1089445,1095132,1101926,1101926
105,26,26.000,13863,34759,47112,84957,67115,85108,137516,941228,941228
106,198,198.000,12499,20708,43371,209195,92259,1019570,1091411,1260653,1267748
107,182,182.000,13319,18647,49810,352938,121464,1990474,2040228,2123874,2135613
