Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,1767.800,18.111,10.196,11.759,12.559,15.321,24.620,29.583,52.079,1114.979,0.055
5,1926.800,16.606,10.191,11.589,12.209,14.447,23.047,27.207,39.965,1019.907,0.060
10,2097.200,15.983,10.190,11.630,12.267,14.744,23.091,27.257,37.366,1023.982,0.063
15,1922.200,15.846,10.054,11.616,12.209,14.545,22.649,27.121,39.815,689.056,0.063
20,2106.400,15.188,10.366,11.580,12.141,14.368,22.317,26.875,37.737,770.129,0.066
25,2158.200,14.830,10.554,11.670,12.214,14.003,22.378,26.749,37.414,112.516,0.067
30,1885.000,16.958,10.227,11.580,12.134,13.956,21.878,25.907,36.666,1016.406,0.059
35,2038.000,15.699,10.444,11.605,12.168,14.536,22.112,26.312,37.290,1019.075,0.064
40,1860.800,17.191,10.186,11.632,12.209,14.037,22.407,26.780,38.891,1020.857,0.058
45,2155.400,14.839,10.620,11.659,12.206,14.331,22.381,26.610,36.631,370.023,0.067
50,2167.400,14.764,10.544,11.708,12.269,14.394,22.742,26.686,35.090,80.138,0.068
55,1862.000,17.182,10.133,11.562,12.135,13.976,22.324,27.205,38.730,1026.579,0.058
60,2125.400,15.435,10.236,11.579,12.130,14.277,22.399,26.520,36.064,762.673,0.065
65,2115.000,14.739,10.142,11.617,12.197,14.218,22.539,26.557,36.618,107.183,0.068
70,2189.600,14.616,10.433,11.588,12.159,14.503,22.238,26.428,35.014,89.196,0.068
75,2168.800,15.050,10.501,11.615,12.175,14.069,22.332,26.183,36.819,832.400,0.066
80,1984.000,15.798,10.026,11.586,12.152,14.445,22.858,27.406,40.369,631.430,0.063
85,1814.400,17.976,10.114,11.483,12.051,14.148,22.049,26.691,39.946,1030.330,0.056
90,2120.000,14.801,10.132,11.619,12.219,14.282,22.442,26.525,37.136,131.197,0.068
95,1916.200,16.700,10.078,11.581,12.183,14.388,22.551,26.429,37.810,1017.648,0.060
100,1586.200,20.165,10.553,11.914,13.024,21.811,33.193,49.698,116.025,235.854,0.050
105,1839.600,17.396,10.306,11.369,11.972,14.040,23.294,28.569,71.092,1022.826,0.057
110,2063.600,15.507,10.245,11.607,12.308,15.382,24.066,28.764,40.088,581.605,0.064
115,1721.600,16.937,10.042,11.491,12.118,14.318,22.986,27.263,42.554,935.590,0.059
