Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,1895,1895.000,11159,12412,13278,16968,16678,27331,33653,59084,93639
1,2059,2059.000,10729,12018,12685,15551,15825,24425,29827,39649,60776
2,2097,2097.000,10501,11759,12481,15249,15588,24353,28606,37496,62651
3,1499,1499.000,10196,11292,11850,27898,13549,23177,27782,681384,1114979
4,1289,1289.000,10285,11238,11935,17150,13809,23245,28344,159486,383568
5,2135,2135.000,10637,11625,12263,14980,15178,23327,27851,36227,60924
6,2148,2148.000,10556,11677,12274,15684,14224,23302,26680,36412,1019907
7,1094,1094.000,10191,10865,11479,27682,13062,21923,27681,676332,876350
8,2171,2171.000,10664,11709,12335,14752,14637,22750,26079,34358,60755
9,2086,2086.000,10546,11647,12258,15337,14226,23149,28298,61257,81381
10,2016,2016.000,10190,11455,12058,15849,15406,22934,27148,40893,305560
11,2153,2153.000,10618,11677,12309,14873,15374,22835,26748,36463,49306
12,2168,2168.000,10701,11691,12265,14744,14289,22974,26787,34958,71111
13,2139,2139.000,10776,11732,12381,14982,14616,23198,27899,37540,56206
14,2010,2010.000,10578,11605,12308,19704,14526,23679,29385,42001,1023982
15,1099,1099.000,10054,10979,11770,22119,14405,23615,29154,475747,689056
16,2170,2170.000,10686,11703,12300,14768,14475,23121,27173,36609,55638
17,2010,2010.000,10731,11746,12289,15907,14971,23769,28510,84413,109578
18,2140,2140.000,10561,11508,12063,14957,14458,21973,26431,35427,394954
19,2192,2192.000,10711,11707,12282,14578,14487,21599,25657,34616,46212
20,2124,2124.000,10498,11596,12143,15086,14492,23029,28695,47346,84837
21,2169,2169.000,10468,11647,12233,14734,14718,22508,26783,35106,66000
22,1891,1891.000,10366,11256,11744,16909,13135,20966,26150,41523,770129
23,2180,2180.000,10545,11689,12218,14673,14090,22268,26443,35195,46032
24,2168,2168.000,10584,11695,12299,14758,14621,22434,26433,35317,48710
25,2180,2180.000,10680,11671,12263,14676,14479,22381,26362,35496,45560
26,2061,2061.000,10688,11667,12208,15575,13736,22765,27923,84218,112516
27,2131,2131.000,10686,11675,12282,14975,14214,22982,27568,38307,72706
28,2192,2192.000,10628,11649,12179,14546,14174,22078,25755,33513,47505
29,2227,2227.000,10554,11688,12183,14429,13454,21751,25607,35157,47051
30,1205,1205.000,10227,11249,11779,31889,12931,21162,27383,826762,1016406
31,1731,1731.000,10590,11502,11953,15354,13312,21367,24698,34787,655970
32,2130,2130.000,10493,11597,12168,14524,14427,22003,26107,33530,46673
33,2150,2150.000,10620,11781,12420,14844,14623,22451,26502,35762,50625
34,2209,2209.000,10556,11664,12181,14471,13879,21842,25500,34110,48613
35,2176,2176.000,10456,11690,12239,14714,14198,22496,26616,35658,55130
36,1632,1632.000,10444,11296,11760,21180,14569,22350,27871,220285,1019075
37,2045,2045.000,10490,11556,12098,14397,13750,21625,25390,34289,107676
38,2198,2198.000,10632,11667,12191,14576,14276,22062,26413,35072,48351
39,2139,2139.000,10803,11817,12448,14918,15505,22480,25916,35270,51496
40,2167,2167.000,10505,11632,12168,14748,14060,22480,26067,38637,111083
41,2059,2059.000,10543,11607,12230,15530,15592,22915,27317,40821,264551
42,2159,2159.000,10770,11766,12344,14858,14512,22730,26972,36709,56082
43,1420,1420.000,10186,11376,11966,29764,13333,22079,27721,738773,1020857
44,1499,1499.000,10604,11705,12243,14447,13437,21572,25945,32882,42030
45,2151,2151.000,10691,11743,12346,14874,15708,22483,25760,35303,48446
46,2053,2053.000,10620,11584,12147,15627,13937,23152,28468,76495,370023
47,2209,2209.000,10621,11644,12113,14440,13594,21854,26130,34685,57962
48,2208,2208.000,10681,11620,12178,14501,14136,21776,25845,34212,47749
49,2156,2156.000,10692,11686,12283,14807,14521,23144,26850,35450,51609
50,2167,2167.000,10674,11725,12255,14798,14479,22753,26674,35725,47825
51,2158,2158.000,10544,11702,12249,14812,14369,22876,26597,37099,80138
52,2141,2141.000,10800,11744,12324,14925,15303,22795,26974,34486,56598
53,2169,2169.000,10730,11730,12299,14759,14275,22999,27182,34270,47908
54,2202,2202.000,10626,11628,12208,14528,13834,21864,25893,34809,46485
55,2106,2106.000,10314,11543,12102,20090,13825,22012,26419,37350,1026579
56,667,667.000,10133,10539,10923,32413,11824,20851,76641,606887,901332
57,2188,2188.000,10611,11683,12236,14657,14209,22324,26968,34857,45112
58,2184,2184.000,10620,11636,12125,14638,13915,22491,27282,36670,52428
