Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,1235,1235.000,11116,15263,24153,26235,30219,39020,48451,102384,147623
1,1403,1403.000,10996,14429,22284,22822,28016,34095,39938,53689,90340
2,1383,1383.000,11135,14582,23123,23068,27825,33844,39404,51767,80120
3,1356,1356.000,10876,14628,23138,23655,28557,36521,42709,60802,96580
4,1286,1286.000,10536,13238,19289,28424,25087,31024,38234,411918,1020135
5,1193,1193.000,10245,13487,19773,22963,27228,33896,39649,57242,305016
6,1384,1384.000,10956,14309,23006,23143,28355,34662,41783,53370,66454
7,1306,1306.000,11074,14626,23390,24576,28794,37579,47228,73504,100444
8,1374,1374.000,11234,14328,23109,23133,28161,34383,40601,55322,78575
9,1362,1362.000,10453,14378,22843,23576,28293,34815,42218,67792,88882
10,1344,1344.000,11296,14902,23858,23837,28877,34966,41739,56508,77387
11,1375,1375.000,10976,13904,22650,25758,27587,33873,39182,53531,1014564
12,1118,1118.000,10237,12958,19032,25548,24845,31685,37839,257203,652761
13,1369,1369.000,11278,14219,23161,23310,28682,35015,41798,55049,72243
14,1396,1396.000,10866,14361,22500,22854,28071,34213,39950,54214,83874
15,1398,1398.000,10364,14158,22785,23000,27680,34588,40693,56952,81640
16,1372,1372.000,11199,14334,22993,23248,28232,35089,42457,55101,64361
17,1414,1414.000,10755,14093,22314,22672,27907,33714,39314,56547,81242
18,1378,1378.000,10915,14130,22876,23185,28204,34682,42125,59642,80905
19,1294,1294.000,10948,13839,22173,27544,27139,34374,48116,86097,1021379
20,1255,1255.000,10466,13744,19858,22589,25699,31441,38344,57069,382398
21,1381,1381.000,10821,14358,22950,23306,28007,34926,41608,58273,82466
22,1339,1339.000,10914,14284,23391,23748,29033,36505,42876,56074,74031
23,1420,1420.000,11114,14233,22389,22607,27473,34117,39325,52864,65719
24,1396,1396.000,11007,14337,22608,22853,27869,34301,40050,52105,75454
25,1390,1390.000,10740,14316,23073,22992,28047,34173,40913,55453,70308
26,1374,1374.000,10812,14136,23714,23273,28449,34462,40665,53062,92951
27,1418,1418.000,10749,13977,22507,22599,27863,33796,39440,53267,66464
28,1390,1390.000,10654,14199,22521,22967,28029,35021,40848,57823,108145
29,1389,1389.000,11040,14570,23438,23075,28214,34581,40216,49785,58572
30,1369,1369.000,10873,14833,22980,23316,28314,34749,40213,53813,82084
31,1354,1354.000,10876,14495,22847,23661,28033,35782,44952,65326,100294
32,1385,1385.000,10737,14256,23206,23052,28250,33541,39083,56358,87004
33,1357,1357.000,10630,14351,23194,23662,28177,35319,42002,63804,116619
34,1379,1379.000,10875,14014,22801,23132,28600,34945,40679,56899,73149
35,1388,1388.000,11001,14443,23254,23138,28430,34944,39752,52783,74551
36,1361,1361.000,10866,14488,23430,23466,28721,35164,41232,53635,66858
37,1388,1388.000,10841,14308,23016,23038,28583,35038,39738,51090,74206
38,1356,1356.000,10993,13871,23168,23674,29490,36373,42589,58190,82311
39,1384,1384.000,10972,14137,23356,23004,28212,34703,39313,50299,79257
40,1368,1368.000,10406,14219,23145,23412,28611,35138,42580,60820,84732
41,1351,1351.000,11118,14491,23501,23687,28979,35287,41275,54878,108366
42,1399,1399.000,10816,13628,21093,24422,26605,32573,37636,68662,611821
43,1245,1245.000,10393,13567,20775,23877,27971,37642,47625,84417,210354
44,1390,1390.000,10954,14334,23217,23080,27826,34306,40692,54345,79399
45,1373,1373.000,10923,14442,22627,23439,28403,35081,42775,69182,98694
46,1379,1379.000,10798,13958,22926,23035,28193,35398,42096,56727,75369
47,1416,1416.000,10939,13800,22740,22630,27645,35024,41291,52683,65275
48,1342,1342.000,10780,14502,23621,23805,29244,36256,42107,56195,80881
49,1389,1389.000,10896,14292,22959,23136,28491,35070,40172,52491,89116
50,1386,1386.000,10702,14283,22938,24330,27817,34113,39830,54320,782580
51,987,987.000,10164,13240,19287,30626,26307,33526,41558,448560,632945
52,1380,1380.000,10611,13878,22047,23116,28485,35756,43322,61068,80949
53,1385,1385.000,10589,14058,22865,22995,28422,34841,39694,56510,70646
54,1353,1353.000,10811,14425,23512,23689,28885,35494,41960,59019,86230
55,1333,1333.000,11076,14525,22955,24026,28075,36383,45816,73222,98044
56,1405,1405.000,10810,14256,23293,22769,27572,32922,37987,54041,74423
57,1393,1393.000,11017,14308,23099,22955,28180,34111,39897,51683,75537
58,1378,1378.000,10333,14344,23091,23251,27874,33507,41327,64919,111548
59,1379,1379.000,10793,14549,23420,23265,28200,34379,41490,52631,68419
60,1371,1371.000,10961,14412,23253,23324,28108,34653,39379,59161,101614
61,1376,1376.000,11028,14351,23201,23262,28579,35212,40587,54008,90166
62,1391,1391.000,10929,14330,23149,22973,27910,33759,39035,55409,75790
63,1398,1398.000,10777,14015,22806,22857,27920,34040,40254,54323,70095
64,1343,1343.000,10461,14103,23191,23910,29169,36760,45633,64226,82659
65,1374,1374.000,11121,14566,23221,23256,28698,34278,40467,53413,71585
66,1392,1392.000,10575,14075,22749,23014,27680,34484,41429,61919,83037
67,1389,1389.000,10868,13626,21820,23060,27021,35082,43126,72736,329220
68,1392,1392.000,10697,14230,22789,22907,27880,34395,40162,53772,67328
69,1381,1381.000,10761,13925,22906,23219,28786,35391,42606,57569,92820
70,1346,1346.000,10856,14794,23034,23742,28442,36055,43786,61896,75948
71,1388,1388.000,10858,14103,23206,23064,28248,34199,40235,57411,90051
72,1392,1392.000,10828,14376,22938,22935,28079,33661,40086,54100,80265
73,1271,1271.000,10481,13568,21402,28140,26612,34553,41294,370175,1024448
74,1219,1219.000,10398,14209,21963,23209,27763,34770,41179,60669,204020
75,1395,1395.000,10732,13903,22746,22949,28403,35434,41033,55236,70574
76,1317,1317.000,10319,14535,23298,24167,28998,37988,45952,64882,88215
77,1364,1364.000,10895,14165,23201,23601,28517,35354,43803,57223,84776
78,1358,1358.000,10704,14421,23233,23457,28547,35333,41616,53341,74761
79,1378,1378.000,10276,14175,22956,23241,28805,35276,41467,54787,70430
80,1331,1331.000,10775,14450,23294,24026,28456,35866,45989,66570,92011
81,1389,1389.000,10729,14100,22971,22999,28204,34646,41410,55664,75257
82,1385,1385.000,10550,14169,22838,23186,27690,34248,42977,65055,89500
83,1396,1396.000,11003,14155,22553,23263,27793,33762,39663,51415,961279
84,1371,1371.000,10929,13642,21584,23024,26300,32364,37656,54048,517997
85,1337,1337.000,10530,14042,22676,23888,29568,38376,45182,63319,100076
86,1375,1375.000,11039,14122,23035,23206,28632,35030,40901,53144,115559
87,1346,1346.000,10824,14838,23765,23791,28617,35307,40468,56750,78847
88,1373,1373.000,10700,13626,22062,25557,27225,33383,39393,53102,1043959
89,1186,1186.000,10152,13021,18829,24360,26549,33354,42497,191661,470390
90,1366,1366.000,10672,14336,23093,23436,28687,35337,42945,55284,80595
91,1402,1402.000,10720,14098,22595,22839,27794,35407,40756,53785,82145
92,1306,1306.000,10739,14571,23207,24561,28923,37338,47097,71748,114523
93,1367,1367.000,11022,14366,23037,23307,28601,34825,41774,54754,81332
94,1338,1338.000,10715,14381,23696,24004,29252,36137,44022,61357,87211
95,1339,1339.000,10420,14411,22977,23825,29111,35934,43632,63588,84955
96,1398,1398.000,11017,13976,22224,22811,28067,34900,41384,55265,71536
97,1386,1386.000,11229,14487,23463,23184,28594,34127,40193,53488,75264
