Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,494,494.000,13247,40200,64787,66884,88250,112266,126095,162986,236562
1,481,481.000,14808,37507,65905,66856,91077,114717,123140,146665,166191
2,516,516.000,14416,30585,62264,61841,85384,105607,123216,151600,191656
3,530,530.000,13934,30206,59769,60154,84632,103083,113928,134200,150129
4,438,438.000,14171,32688,66720,80092,106915,140103,157483,198354,2097728
5,80,80.000,13995,37311,81761,734695,1950328,2063637,2113275,3061322,3061322
6,10,10.000,16069,906348,1034443,1089300,1936174,1983226,1983226,1983226,1983226
7,67,67.000,13207,23756,67592,448627,1033019,1119322,1148215,1215157,1215157
8,114,114.000,12875,14530,33254,311898,793555,1076531,1122007,1264537,1266747
9,332,332.000,13745,31380,54663,64845,89667,125602,139739,192483,227682
10,495,495.000,14305,27483,56563,65352,95749,125033,147372,176950,201300
11,279,279.000,14124,32162,70718,181000,119495,1025275,1066191,1125002,1164119
12,195,195.000,14789,28546,59407,67540,96686,125516,145136,195587,197681
13,512,512.000,14406,29335,60202,63253,89569,112065,129070,152821,172774
14,494,494.000,13940,31541,62130,64408,90310,114592,128619,155512,168247
15,482,482.000,14297,33370,62710,66336,91861,120312,139417,172686,218174
16,376,376.000,12671,27726,51793,161737,127200,227304,1031808,2016692,2135157
17,55,55.000,14158,32950,940330,552032,1036665,1095531,1120159,1160707,1160707
18,63,63.000,13571,42541,1026923,932608,1105244,2105187,4122973,4288531,4288531
19,6,6.000,17849,1059015,1083439,1568583,3078832,3108297,3108297,3108297,3108297
20,18,18.000,15477,1019520,2027720,1780672,3075854,3131666,3168899,3168899,3168899
21,19,19.000,14732,1014638,2011896,1486385,2122951,3139983,3155129,3155129,3155129
22,9,9.000,1004964,1067425,1077118,1264538,1094196,1992296,1992296,1992296,1992296
23,268,268.000,12579,14451,23837,136968,42375,504982,939594,1760815,2065620
24,40,40.000,14449,65057,1026333,761692,1086992,1169483,2164103,2174674,2174674
25,63,63.000,14842,34350,125396,832018,2030362,2060164,2076531,3076611,3076611
26,18,18.000,14836,979324,1052333,928777,1073466,2038442,2058084,2058084,2058084
27,58,58.000,8594,27334,995874,836982,1097295,3007789,3084461,3101695,3101695
28,57,57.000,12719,21952,33668,733637,1938200,2068252,2935503,2976890,2976890
29,12,12.000,15263,1014130,1022232,866491,1037536,1098652,2063096,2063096,2063096
30,97,97.000,12784,23787,45253,459186,1000059,1931664,2050419,3046701,3046701
31,32,32.000,13939,49333,1001664,836579,1050518,2019776,2047628,2067212,2067212
32,29,29.000,13697,1014525,1050388,1149257,2057804,2080196,2082882,2086629,2086629
33,30,30.000,16796,1002967,1031738,1062534,1042114,3027279,3030248,3032733,3032733
34,37,37.000,14706,1025292,1060087,1221192,2012615,2036095,2043861,3049101,3049101
35,18,18.000,14559,964179,1039127,1078236,1949106,2065256,2070445,2070445,2070445
36,30,30.000,13864,1039364,1075956,935072,1094527,1113757,1124065,1130211,1130211
37,95,95.000,7802,28069,52127,369746,963092,1049064,1069832,1119014,1119014
38,64,64.000,14374,22705,58953,58644,85906,105533,109740,138788,138788
39,355,355.000,13854,28874,60390,208580,103522,199106,1069525,3133674,3179030
40,26,26.000,19649,2008700,2054826,1679015,2094231,2137597,2141975,2160607,2160607
41,3,3.000,1057952,1057952,1075152,1085636,1123804,1123804,1123804,1123804,1123804
42,80,80.000,14116,50142,108737,666719,1091057,2076550,2105787,3112457,3112457
43,19,19.000,14681,22297,1023609,990433,2064480,2116771,2120362,2120362,2120362
44,16,16.000,17562,1029398,1115204,1317030,2093376,2121743,2174437,2174437,2174437
45,11,11.000,1015062,1018857,1090394,1436106,1116064,2110352,4119134,4119134,4119134
46,43,43.000,14086,61526,1106009,1418210,3054984,3112665,3133641,3183361,3183361
47,23,23.000,13181,25118,1979568,1358785,2031850,2054430,2059709,2060204,2060204
