Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,1543,1543.000,3758,14207,18602,20948,25280,34461,42145,66063,83891
1,1261,1261.000,4138,16378,21758,26572,29213,38918,48558,69531,1034188
2,1152,1152.000,3986,19537,25122,26447,32335,42669,50983,67847,163452
3,1374,1374.000,3614,17420,23498,23370,29253,36205,42040,60736,83364
4,1358,1358.000,3616,17899,23576,23562,29219,36899,42514,57499,77276
5,1336,1336.000,3862,17522,24324,23835,30176,37151,42643,56978,93401
6,1326,1326.000,2802,16858,23647,24149,30250,39503,46633,67438,111828
7,1194,1194.000,3475,17466,24765,27839,32954,44025,54716,79843,1021199
8,1152,1152.000,3242,18150,24034,30870,32580,42675,52444,76886,1036062
9,1056,1056.000,3251,15681,21126,25826,28028,37989,44954,95824,683746
10,1344,1344.000,3114,16593,23983,23813,30535,37877,43491,59935,111114
11,1249,1249.000,3659,17870,23975,25633,31406,42528,53962,75683,97301
12,1289,1289.000,3130,17923,24463,24779,31696,40208,46641,58748,80597
13,1330,1330.000,3323,17515,23620,24093,30446,38471,44948,59779,78960
14,1322,1322.000,3181,17776,23975,24168,30534,38574,43904,54722,97269
15,1333,1333.000,3588,16487,24206,23892,30725,37801,45275,63313,88462
16,1193,1193.000,3092,17317,23225,27428,30730,39699,46034,63610,1034268
17,1273,1273.000,3417,18396,24024,24640,30380,38785,48287,67934,108352
18,1348,1348.000,3493,18308,23857,23683,30228,36873,42055,53798,72521
19,1285,1285.000,2727,17182,24036,24981,30275,41213,51552,76054,135536
20,1316,1316.000,3312,17840,23665,24410,30376,39748,46352,66230,93354
21,1287,1287.000,3355,18099,24125,24807,31175,39647,47400,66835,103339
22,1280,1280.000,3400,17751,24865,24946,31471,40553,46482,65769,89213
23,1269,1269.000,3590,17758,23746,25134,30520,39377,48881,77481,97781
24,1311,1311.000,3772,17889,24620,24541,30852,38467,45742,57898,71918
25,1326,1326.000,3711,17087,24289,24027,30567,37059,43039,59125,96959
26,1352,1352.000,3651,18023,23680,23815,29401,36747,41568,57650,86762
27,1336,1336.000,3515,18222,23675,23789,29585,36196,41667,58286,80358
28,1253,1253.000,3473,15876,22208,25644,28336,35230,40598,62484,847100
29,1322,1322.000,3602,17719,23771,24061,30040,38024,44376,60603,81527
30,1325,1325.000,3180,17129,23119,24180,30152,38377,45680,64632,92810
31,1325,1325.000,2874,17014,23369,24957,30574,39337,47258,66407,1019928
32,1127,1127.000,3350,14718,20207,27736,25955,35590,46895,218911,937982
33,1282,1282.000,3573,17899,24418,24842,31180,39517,47290,60839,79864
34,1317,1317.000,3582,17929,23942,24319,30980,38820,43723,60444,87389
35,1296,1296.000,3813,17368,24050,24487,30993,40229,47043,61331,74850
36,1275,1275.000,3413,17018,23733,25124,31574,41919,50871,70115,93496
37,1317,1317.000,2782,17108,23702,24258,30910,39021,46239,64195,104421
38,1331,1331.000,3856,17637,23620,24127,30266,38116,45158,57760,81227
39,1315,1315.000,3483,17787,23652,24318,30488,38979,45268,62647,84927
40,1224,1224.000,3116,17145,22861,28075,29525,40291,47828,85546,1039450
41,1200,1200.000,3697,16669,23687,24662,31015,41049,48127,70269,90084
42,1342,1342.000,3761,17702,23599,23806,29510,36560,42924,57269,83317
43,1335,1335.000,3408,18055,24118,24024,29641,37305,42953,56404,66926
44,1270,1270.000,2628,16664,23294,25110,30521,42041,54510,85772,120897
