Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,36,36.000,42692,1051287,2057733,1913969,3058747,3064207,3079878,3082055,3082055
1,11,11.000,1004902,2019556,2022592,2022332,2028171,2030263,3033518,3033518,3033518
2,9,9.000,4684,1027684,1029099,1246791,2019627,2030606,2030606,2030606,2030606
3,37,37.000,4755,1004263,1018569,776161,1023714,1028277,1031641,1034280,1034280
4,50,50.000,4142,26512,1014340,822031,1036132,2017185,2020759,2037886,2037886
5,32,32.000,3998,1006188,1025353,1231906,2012504,2016517,2022424,3016806,3016806
6,19,19.000,14265,1006635,1012804,1222444,1018496,3019322,3022020,3022020,3022020
7,29,29.000,7979,1011425,2010058,1528868,2013120,2017661,2021225,2026502,2026502
8,15,15.000,4510,1008744,1014592,947883,1020546,1023645,1025757,1025757,1025757
9,53,53.000,6623,14904,1005965,1052415,2017226,2022899,2026369,2030259,2030259
10,11,11.000,3277,1001541,1016966,924443,1024470,1025325,2031791,2031791,2031791
11,45,45.000,4049,23568,2017531,1907478,4013464,4024258,4030909,5025869,5025869
12,8,8.000,5691,2004293,2011040,2512741,4018707,6026839,6026839,6026839,6026839
13,12,12.000,6829,3006421,3018123,3183925,4025211,5023255,5038917,5038917,5038917
14,6,6.000,2011059,2011969,3019087,3021041,4027099,4038266,4038266,4038266,4038266
15,14,14.000,5030,2012133,3019974,2304007,3029261,3033115,4026823,4026823,4026823
16,11,11.000,1009597,2009212,2019461,2110560,2034610,3026219,4030946,4030946,4030946
17,11,11.000,1006168,1012413,1021371,1745693,3024896,3026231,3029674,3029674,3029674
18,27,27.000,5720,1002967,1021291,1382868,2017197,2022640,2023855,2024261,2024261
19,15,15.000,1005258,1010985,1016543,1016282,1022147,1023939,1027170,1027170,1027170
20,67,67.000,3967,13471,23839,1025976,2007952,3010319,3014823,4007723,4007723
21,11,11.000,2002104,2010311,3012979,3462981,5010098,5011085,5014899,5014899,5014899
22,9,9.000,1997395,2008655,3003459,3006724,4007153,4013589,4013589,4013589,4013589
