Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,54,54.000,10856,80741,1018245,637877,1046709,1104029,1113431,1129890,1129890
1,142,142.000,7944,22461,34393,450429,64346,2052063,2075993,2095433,2096975
2,5,5.000,1022158,1040360,1052315,1249109,1053322,2077394,2077394,2077394,2077394
3,49,49.000,5541,31158,1027331,922571,1067469,2079221,4062163,4112550,4112550
4,42,42.000,10764,47649,1012869,1322326,3018845,3053441,3087329,4032135,4032135
5,17,17.000,23251,1992948,2009091,1726841,2027172,2061459,3089300,3089300,3089300
6,3,3.000,1017919,1017919,1026275,1026387,1034967,1034967,1034967,1034967,1034967
7,54,54.000,8924,27929,1017027,613114,1047252,1087097,1095591,2077739,2077739
8,55,55.000,5535,35690,1015467,769587,1060488,2057504,2086007,4067388,4067388
9,37,37.000,10941,44548,1046742,1319045,2019002,2990714,3004732,3019508,3019508
10,19,19.000,24157,1960180,1983312,2323312,3037752,5050719,5051510,5051510,5051510
11,8,8.000,987227,2014091,4068260,3049339,4093767,4094574,4094574,4094574,4094574
12,23,23.000,13331,2011822,3072164,2541259,3084336,3099509,3111428,4086174,4086174
13,6,6.000,36178,2043068,2080951,2055387,3048928,3076849,3076849,3076849,3076849
14,1,1.000,1096121,1096121,1096121,1096121,1096121,1096121,1096121,1096121,1096121
15,39,39.000,11487,52629,1015542,796101,1039831,1051831,1054968,2027279,2027279
16,41,41.000,6033,984476,1031945,1458813,2030345,3013135,3034548,4038519,4038519
17,14,14.000,12025,1012005,2028814,2104061,3045532,3069700,4094734,4094734,4094734
18,15,15.000,1007628,1011456,1026889,1567172,2050905,2094159,3081882,3081882,3081882
19,21,21.000,11040,1018532,1044427,1135262,1062889,2068390,2077994,2079518,2079518
20,33,33.000,8970,997506,1030161,791650,1045772,1061689,1076190,1089425,1089425
21,81,81.000,11281,30653,49980,793218,2037628,2066076,3054153,3079494,3079494
