Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,40,40.000,12755,1063800,1129728,1296202,2076983,2080153,3011628,3031762,3031762
1,20,20.000,5491,1014854,1966377,1800256,2038507,3039329,3975778,3975778,3975778
2,16,16.000,1002551,1027529,2025383,2412861,3037369,6108572,7114114,7114114,7114114
3,21,21.000,21726,2016534,3012769,3759754,6101632,7101099,7105014,7110864,7110864
4,14,14.000,3005,3729,1002849,2463268,5091928,6108386,6112191,6112191,6112191
5,13,13.000,6953,1003105,4084851,3210951,5090995,5097645,5101013,5101013,5101013
6,5,5.000,3078212,4081598,4088322,4699019,4097454,8149513,8149513,8149513,8149513
7,1,1.000,4092933,4092933,4092933,4092933,4092933,4092933,4092933,4092933,4092933
8,6,6.000,1001475,1070438,2070832,2227360,2074564,5120684,5120684,5120684,5120684
9,12,12.000,1001448,1006520,1020168,1515516,2027334,3025174,3034596,3034596,3034596
10,26,26.000,12217,1086716,3043786,2618496,4048921,4053369,4070366,4084875,4084875
11,9,9.000,1007587,3020997,3057988,3053187,3076557,5076714,5076714,5076714,5076714
12,8,8.000,1031981,2036833,2050789,1920908,2059879,2060095,2060095,2060095,2060095
13,8,8.000,989427,1024720,1036314,1149568,1036507,2034558,2034558,2034558,2034558
14,35,35.000,3287,1001831,1025683,1220816,2024285,2028564,2038700,2047158,2047158
15,18,18.000,996726,1011105,1024226,1021983,1035451,1038987,1041259,1041259,1041259
16,56,56.000,4176,21016,1036036,1166909,2030926,2063513,3041554,4034211,4034211
17,7,7.000,3878,1001351,1007522,1726381,3020647,4025962,4025962,4025962,4025962
18,36,36.000,3674,24094,1024209,1457270,3002744,3012475,4018010,5025317,5025317
19,14,14.000,5783,1007601,2006456,1581885,2016406,2024201,3016763,3016763,3016763
20,14,14.000,1001149,1010355,2023562,2163552,3028602,4033585,5051585,5051585,5051585
21,24,24.000,8421,2024750,4042281,3747254,5092806,6053427,7052682,7057397,7057397
22,5,5.000,3031395,4015459,4023655,4836155,6053942,7056327,7056327,7056327,7056327
23,10,10.000,2019782,3079725,5038922,4339138,5050303,6043002,6043002,6043002,6043002
24,1,1.000,4030066,4030066,4030066,4030066,4030066,4030066,4030066,4030066,4030066
25,7,7.000,2018833,2027273,3033271,2887077,3034810,4037855,4037855,4037855,4037855
26,11,11.000,944996,1002081,2016299,1913987,2960795,3030265,3076068,3076068,3076068
27,12,12.000,3544,1037146,2014802,1779740,2054993,3067375,4066778,4066778,4066778
28,21,21.000,2865,984645,1050815,1407132,2020663,3056079,3058914,3061991,3061991
29,28,28.000,4623,1007993,2016676,1636815,3022733,3058674,3080647,3082182,3082182
30,12,12.000,90674,1048128,2019172,1621648,2060112,2061374,3070677,3070677,3070677
31,19,19.000,3636,1016810,2021178,1812879,2028970,2056509,5021213,5021213,5021213
32,20,20.000,9010,1004564,1017067,2008135,4000715,5011213,5011933,5011933,5011933
33,24,24.000,15022,1007206,3004437,2840638,4004331,5015558,5020561,5028433,5028433
34,8,8.000,1989215,2991695,2998541,3129121,4020167,4021412,4021412,4021412,4021412
