Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,2112,2112.000,10821,11864,12461,15253,14055,23116,28224,53974,96340
1,2282,2282.000,10457,11356,11846,13970,13042,21442,24937,32586,45096
2,2346,2346.000,10484,11212,11662,13630,12679,20675,23904,31763,41012
3,2351,2351.000,10238,11131,11582,13601,12565,20854,24881,32286,40301
4,2351,2351.000,10411,11252,11659,13632,12620,20650,24331,31870,43046
5,2240,2240.000,10322,11213,11593,14254,12973,21902,25661,53135,76443
6,2337,2337.000,10347,11298,11735,13688,12591,20493,24619,31313,41186
7,1233,1233.000,10046,10806,11310,32871,12387,21160,26703,868488,1026213
8,1737,1737.000,9993,11206,11611,13552,12368,20270,23909,30866,249540
9,2357,2357.000,10319,11172,11579,13493,12371,20333,24335,32224,41973
10,2313,2313.000,10341,11278,11768,13871,13347,21064,25104,32936,50542
11,2319,2319.000,10348,11278,11753,13781,12815,21003,24624,32871,42089
12,2341,2341.000,10364,11286,11675,13664,12508,21170,24562,31622,41808
13,2368,2368.000,10308,11178,11606,13486,12594,20316,24127,30358,42796
14,2300,2300.000,10318,11131,11528,13926,12333,21324,25377,49814,72709
15,2362,2362.000,10342,11203,11626,13563,12628,20666,24302,31039,38382
16,2337,2337.000,10299,11181,11613,13649,12700,20895,24130,32415,42186
17,1366,1366.000,9966,10968,11442,32651,12664,21859,26977,851464,1018927
18,1262,1262.000,10271,10970,11357,24060,12457,20025,24357,801881,1028527
19,926,926.000,9842,10566,11028,22731,11650,18644,22864,593662,717342
20,1646,1646.000,9912,10790,11259,22811,12083,20627,25680,537656,1017298
21,1909,1909.000,9966,11139,11544,13827,12875,20767,24291,32397,196349
22,2338,2338.000,10361,11191,11605,13689,12729,21197,24409,30755,42501
23,2359,2359.000,10130,11210,11615,13585,12549,20492,24095,32105,42269
24,2383,2383.000,10244,11199,11623,13442,12534,19880,23493,30414,43593
25,2172,2172.000,10234,11184,11616,17687,12722,21525,25368,64496,1027647
26,1042,1042.000,9965,10621,11156,24456,11732,19072,23506,613724,774055
27,2364,2364.000,10339,11142,11543,13509,12477,20577,23959,32583,41771
28,2382,2382.000,10284,11179,11546,13443,12319,20407,24115,32556,37884
29,2388,2388.000,10291,11135,11546,13421,12404,20594,24169,30235,41224
30,2377,2377.000,10407,11177,11586,13427,12408,20200,23622,30419,38725
31,2369,2369.000,10299,11187,11602,13494,12693,20258,23773,31239,43684
32,2379,2379.000,10235,11164,11537,13481,12408,20367,24073,31576,42477
33,2372,2372.000,10281,11156,11539,13470,12398,20503,23941,30483,41923
34,2288,2288.000,10231,11060,11518,13989,12738,21003,25001,52402,79584
35,1783,1783.000,10103,10861,11326,22726,12186,19892,24665,554757,1026041
36,1649,1649.000,9829,11177,11569,14233,12357,20743,24751,31877,352952
37,2346,2346.000,10241,11130,11533,13619,12685,20510,24408,32908,40374
38,2393,2393.000,10264,11116,11520,13371,12368,20061,23770,30642,41780
39,2375,2375.000,10326,11175,11566,13479,12494,21014,24194,30226,41845
40,2384,2384.000,10332,11196,11581,13406,12398,20087,23609,31169,39778
41,2357,2357.000,10309,11184,11573,13601,12604,20726,24489,31231,43148
42,2377,2377.000,10355,11158,11588,13454,12563,20215,23551,30734,41167
43,2309,2309.000,10351,11084,11471,13834,12306,21414,25814,49952,75771
44,1478,1478.000,9909,10736,11209,27671,12111,19778,24747,813857,1023149
45,1691,1691.000,9934,11178,11603,13611,12498,20221,23899,33816,215587
46,2332,2332.000,10397,11183,11599,13751,12728,21373,24182,31866,51803
47,2359,2359.000,10295,11128,11544,13550,12521,20162,24379,32533,49009
48,2347,2347.000,10303,11177,11594,13610,12617,20584,24158,32690,44207
49,2356,2356.000,10364,11207,11606,13636,12550,20630,24092,31421,40601
50,2368,2368.000,10187,11149,11592,13481,12566,20391,24166,32360,39721
51,2351,2351.000,10397,11254,11727,13583,12821,20325,23831,30422,44224
52,2295,2295.000,10274,11140,11562,13965,12427,20656,24970,53795,76492
53,2352,2352.000,10357,11213,11636,13596,12550,20631,25104,32667,41519
54,2349,2349.000,10322,11193,11607,13626,12674,20879,24064,31241,45505
55,2370,2370.000,10309,11226,11618,13506,12460,20617,24561,31680,38141
56,2380,2380.000,10352,11169,11577,13414,12387,20228,23798,31521,38427
57,2380,2380.000,10397,11131,11514,13458,12442,20550,24007,30755,36401
58,2355,2355.000,10348,11204,11616,13564,12597,20460,24048,32493,43499
59,2316,2316.000,10372,11226,11686,13802,13357,20934,24736,33051,47817
60,2341,2341.000,10295,11179,11581,13694,12801,21322,24754,32250,40490
61,2270,2270.000,10316,11113,11513,14066,12536,21262,25007,57674,75074
62,2354,2354.000,10318,11195,11594,13648,12610,20968,24187,31746,41751
63,2225,2225.000,10234,11103,11476,20032,12755,20960,24803,35859,1009380
64,657,657.000,10052,10796,11539,29410,12585,20854,26140,736807,793966
65,1971,1971.000,10160,11045,11508,20621,12579,19794,24420,42191,1026876
66,1463,1463.000,10004,11066,11505,16001,12346,20892,24628,35520,469705
67,2253,2253.000,10486,11595,12217,14179,13649,21386,24664,31580,41707
68,1486,1486.000,10146,11292,11843,24881,15712,22307,28336,571311,1060176
69,587,587.000,10465,11949,50656,45889,53054,96391,104285,176814,181656
70,2390,2390.000,10228,11080,11437,13408,12246,20206,24288,31240,43738
71,2181,2181.000,10362,11625,12326,14681,14925,22734,26766,34605,44515
72,2185,2185.000,10471,11428,12015,14631,13654,21759,26582,56505,77451
73,1267,1267.000,10587,11803,17566,25725,22650,53128,80484,131204,237392
74,1387,1387.000,10365,11225,11727,22622,20394,54340,75579,127605,184854
75,1770,1770.000,10293,11272,11893,18063,18203,32280,50679,79899,139821
76,1031,1031.000,9915,10621,11073,61680,12015,20825,26794,1773822,2010429
77,78,78.000,9947,10187,10278,53466,10358,10483,786776,1015020,1015020
78,1095,1095.000,9986,10688,11081,33660,11720,20618,25035,778482,1008251
79,1685,1685.000,10283,11118,11516,19168,12620,20580,25219,35408,1020278
80,911,911.000,9982,10473,10815,25412,11356,18568,23650,689537,890478
81,2358,2358.000,10317,11183,11587,13535,12505,20614,23720,30936,40865
82,2371,2371.000,10321,11125,11502,13497,12335,20589,24465,31594,50739
83,2340,2340.000,10390,11220,11641,13656,12685,21206,24567,31448,45443
84,2346,2346.000,10310,11255,11733,13657,12667,21050,24185,30357,43770
85,2263,2263.000,10368,11178,11574,14129,12578,21051,26144,52276,75343
86,2368,2368.000,10314,11186,11544,13507,12263,21013,24746,31800,41266
87,2344,2344.000,10321,11166,11628,13620,13015,20672,24310,30660,37932
88,2357,2357.000,10273,11172,11625,13588,12721,20355,23887,33510,43747
89,2344,2344.000,10266,11179,11607,13648,12609,20976,24707,31125,41452
90,2391,2391.000,10292,11171,11533,13409,12331,20298,23978,31181,38061
91,2361,2361.000,10362,11197,11638,13521,12698,20406,24026,31688,42424
92,2367,2367.000,10381,11194,11605,13528,12443,20431,23965,31632,43281
93,2215,2215.000,10346,11371,11868,14424,13117,21935,26054,55169,76740
94,2275,2275.000,10501,11528,12102,14082,13283,21287,25077,33248,43303
95,910,910.000,10890,17368,22858,37489,50884,76929,79556,131070,186562
96,1853,1853.000,10402,11122,11559,16160,12806,23673,37809,76035,136965
97,2345,2345.000,10282,11116,11539,13581,12584,20832,24668,33195,45759
98,2363,2363.000,10251,11202,11607,13595,12526,20749,24066,31350,39526
99,2374,2374.000,10313,11146,11544,13445,12290,20412,23606,31229,41768
100,2372,2372.000,10269,11167,11544,13508,12409,20814,24247,31786,40749
101,2326,2326.000,10406,11242,11707,13724,13049,20549,24401,32491,44871
102,2365,2365.000,10356,11221,11614,13545,12591,20500,23667,30845,36692
103,2250,2250.000,10369,11255,11675,14228,12541,20779,25273,60264,76124
104,2339,2339.000,10340,11251,11645,13650,12581,20904,23949,32016,61583
105,2377,2377.000,10349,11161,11551,13481,12414,20483,24226,31063,40919
106,2382,2382.000,10226,11171,11559,13462,12465,20136,23829,31892,40525
107,1643,1643.000,10041,10725,11097,21049,11854,19779,23758,478216,1019390
108,2162,2162.000,10016,11055,11461,13559,12402,20695,24835,32177,57973
109,2349,2349.000,10279,11151,11560,13626,12530,20660,24376,31960,40805
110,2367,2367.000,10223,11157,11540,13512,12431,20834,24521,32121,38619
111,2354,2354.000,10308,11123,11552,13608,12674,20747,24501,33268,42210
112,2257,2257.000,10270,11200,11626,14162,12710,21101,25242,55958,81579
113,2384,2384.000,10282,11197,11633,13419,12427,19915,23770,32808,40863
114,2069,2069.000,10054,10927,11284,21859,12350,20773,24719,588980,1019111
115,1138,1138.000,9874,11030,11476,16493,12273,19919,24716,35533,542179
116,2370,2370.000,10296,11100,11521,13488,12565,20658,24170,32169,38074
117,2361,2361.000,10288,11109,11508,13544,12595,20538,24097,30893,36849
118,2418,2418.000,10323,11086,11490,13263,12154,19839,23687,30839,38584
