Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,971,971.000,6395,21874,28848,33229,37695,52801,69781,133878,240488
1,1155,1155.000,5907,19779,26638,27759,35003,43213,50193,70090,128924
2,1202,1202.000,5777,20170,25922,26635,32849,39275,46265,61836,79879
3,1203,1203.000,5601,19386,26182,26537,33634,40294,46437,59370,86527
4,1160,1160.000,5040,18671,26468,27563,34028,42550,52831,87766,137179
5,1277,1277.000,5576,18581,24709,25145,30823,39072,45765,59192,101755
6,1250,1250.000,5636,18785,24979,25473,31718,40242,45616,57519,93252
7,1229,1229.000,5643,18705,25293,26104,32351,42095,49431,61226,87392
8,1152,1152.000,4858,18958,25227,27695,31494,41165,67733,97249,118725
9,1293,1293.000,5853,18520,25046,24746,30594,37211,42207,52226,80937
10,1298,1298.000,5447,18680,24908,24678,30816,37338,42270,54884,78400
11,1328,1328.000,5754,18516,24160,24168,29899,37222,41599,52830,69647
12,1293,1293.000,5747,19487,25080,24587,30293,36230,40846,52274,65688
13,1337,1337.000,5780,18093,24695,23997,29992,36246,40931,51010,72603
14,1285,1285.000,5620,18652,24809,24841,31176,37622,42365,54537,82346
15,1249,1249.000,5233,18464,24974,25579,31198,38715,45881,80387,95530
16,1267,1267.000,5696,18870,25107,25259,31357,39345,44904,54878,70872
17,1294,1294.000,5904,18134,24682,24756,31193,38367,44264,52214,69909
18,1132,1132.000,5287,19766,26385,29555,34696,47058,63132,98550,158232
19,1136,1136.000,4529,20200,26241,26979,33452,41015,46888,67636,96967
20,1210,1210.000,4983,20168,26243,26555,32796,40889,45915,61742,88911
21,931,931.000,5526,20609,29141,36234,43560,58814,84910,152680,300683
22,416,416.000,4653,23607,43530,72250,147453,151398,172423,250246,325555
23,1304,1304.000,5555,18624,24189,24485,30957,37061,41466,51225,87766
24,1251,1251.000,5757,17806,24978,25541,32214,39673,45577,62950,113935
25,1156,1156.000,6107,21350,27873,28034,35134,43357,48423,61021,96251
26,1035,1035.000,4708,20247,29899,30886,38520,48711,57242,91103,119929
27,983,983.000,5884,23462,32679,32435,41489,50203,57518,74866,90772
28,880,880.000,5196,20406,32193,37630,44406,61724,110085,176743,267355
29,262,262.000,6647,49329,140589,125406,173821,221680,241085,325767,371010
30,271,271.000,8558,97249,126522,120825,148851,174914,177719,228869,237714
31,135,135.000,8593,114112,129348,311635,276327,957540,977204,1040629,1052942
32,721,721.000,5719,19090,25845,26680,34175,41490,46291,61791,76043
33,1258,1258.000,5326,17398,24037,26389,30343,41294,57923,96412,151106
34,1226,1226.000,5841,18665,24609,24923,30318,38527,44508,60586,84941
35,1308,1308.000,4924,18307,24737,24613,30692,36914,42847,53769,80700
36,1248,1248.000,4902,18789,24880,25460,32191,39447,45071,61077,88767
37,1245,1245.000,5527,18279,25216,25760,32682,40808,46349,61845,97510
38,1298,1298.000,5147,18284,24429,24669,30345,38933,45009,58835,74559
39,1300,1300.000,5875,18344,24096,24445,30359,37126,42541,56690,72342
40,1272,1272.000,5436,17730,24249,25258,30701,39935,47960,78215,107495
41,1293,1293.000,5673,18749,24600,24777,30349,38477,43739,55591,67058
42,1320,1320.000,5441,17768,24068,24336,30323,37422,42240,55747,82869
43,1283,1283.000,5309,18299,24509,24832,31075,38594,44428,58416,89364
44,1230,1230.000,4312,18249,24571,25922,30323,38912,56406,82146,89847
45,1229,1229.000,5789,19179,25453,27699,32178,40434,47478,65053,1048306
46,755,755.000,5425,23780,34177,39735,51397,64671,73689,93274,726166
47,1283,1283.000,5177,18220,25107,24952,31407,38910,43894,57317,87175
48,1300,1300.000,5774,18317,24592,24720,30489,37070,43129,57553,93979
49,1270,1270.000,5737,18756,24518,25071,30480,38776,45489,59917,86356
