Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,683,683.000,5071,19766,31905,48002,54808,112480,138348,233196,375872
1,1083,1083.000,5713,18898,25334,29107,34325,48216,60469,110035,203174
2,1300,1300.000,6117,18861,24456,24556,30433,36734,41012,55446,85547
3,1245,1245.000,4427,17594,24745,25682,31079,39797,47116,84003,110404
4,1213,1213.000,4852,17180,24550,26355,31514,39664,52736,93309,110495
5,1305,1305.000,5998,18915,24389,24534,30180,36979,40998,51292,75778
6,1274,1274.000,5420,17763,24456,25046,31671,39529,44408,58586,81058
7,1269,1269.000,5613,18733,25331,25320,31478,39160,43523,63280,81870
8,1325,1325.000,5756,19009,24532,24155,30023,35557,40048,50748,64541
9,1344,1344.000,5534,17710,24136,23779,29412,36309,40716,48715,82142
10,1349,1349.000,5822,18196,23875,23739,29568,35402,40278,50429,71186
11,1338,1338.000,5755,18836,24285,23901,29111,35088,39397,52521,78199
12,1348,1348.000,5545,18218,23909,23707,29399,35659,40734,51552,65362
13,1244,1244.000,4235,17986,24581,25805,31498,39360,44690,96009,142478
14,1254,1254.000,4434,17542,23959,25776,29950,38872,53409,89743,99438
15,1313,1313.000,5734,18544,24530,24011,29895,35978,40196,47408,60784
16,1366,1366.000,5553,17391,24102,23513,29372,35518,40455,49294,67122
17,1354,1354.000,5628,17970,24079,23550,29051,35372,39546,49471,69380
18,1362,1362.000,5389,17438,23881,23414,29202,34985,39556,50905,66387
19,1353,1353.000,5310,17980,24142,23741,29625,35410,39727,49799,83951
20,1346,1346.000,5457,18336,24088,23825,29796,35811,39546,49128,65253
21,1370,1370.000,5385,16120,24070,23346,29683,35219,40429,50182,75180
22,1371,1371.000,5289,17974,23999,23332,28695,34093,37875,48071,61946
23,1265,1265.000,5175,18430,24640,25200,30642,36729,42343,87984,114620
24,1229,1229.000,4802,18215,24258,26240,30236,38545,47831,102319,128062
25,1329,1329.000,6071,18780,24224,23931,29317,35411,38666,47053,57585
26,1353,1353.000,5238,17185,23938,23641,29795,35941,40376,51023,65439
27,1314,1314.000,5805,18201,24724,24429,30631,37514,41605,53119,58177
28,1271,1271.000,5305,18627,24593,25033,31768,38535,43609,57763,106690
29,1340,1340.000,5234,18505,24209,23933,29667,35346,40757,49940,93798
30,1291,1291.000,5306,19306,24700,24680,30724,37295,41343,50799,57940
31,1336,1336.000,5498,17904,24425,23962,29770,36278,40585,52664,88178
32,1385,1385.000,5572,17216,23648,23214,29271,34559,38130,46433,59431
33,1335,1335.000,4346,17795,23570,23916,29426,35856,40360,67445,109866
34,1284,1284.000,5046,16998,24509,26261,30742,39099,50616,97786,183551
35,1228,1228.000,6252,18968,24517,24710,30884,36867,41153,52490,69783
36,1334,1334.000,5191,17836,23898,23854,30123,35917,40922,49971,67091
37,1328,1328.000,5516,19099,24518,24119,29553,34924,38920,48095,68556
38,1339,1339.000,5856,16956,24349,24014,30025,37101,41430,50911,72476
39,1359,1359.000,5388,18166,24200,23569,29400,35155,38233,48898,64771
40,1324,1324.000,5858,18654,24352,24164,30022,36068,41508,51488,64013
41,1324,1324.000,5035,18198,24582,24115,30326,36245,40493,50897,72214
42,1308,1308.000,5170,19324,24442,24499,29848,36680,41786,54552,82503
43,1295,1295.000,5033,18645,24022,24690,29974,37379,43461,70050,105423
44,1314,1314.000,5696,18836,24508,24277,30110,35474,39902,54951,72212
45,1218,1218.000,4124,18606,24226,26252,30298,39158,55441,93142,126637
46,1381,1381.000,5459,17440,24020,23178,29092,33404,37974,47141,64134
47,1350,1350.000,5938,18251,24134,23665,29470,35155,39375,48274,61022
48,1345,1345.000,5307,17596,24129,23822,30245,36363,40485,50114,71236
49,1350,1350.000,5337,17294,23543,23717,29747,36527,41970,50460,71221
50,1327,1327.000,5693,19158,24126,24160,29316,35260,40761,51251,80930
51,1327,1327.000,6027,17776,24151,24074,30045,36475,40385,50488,241952
52,1300,1300.000,5440,18640,24452,24590,30723,38242,42872,55038,80506
53,1264,1264.000,4587,17923,23716,25317,31269,40195,47573,81516,97045
54,1345,1345.000,5928,17645,23832,23815,30131,36473,41000,50355,66041
55,1216,1216.000,4348,16911,24202,26288,30320,40275,66086,88567,99249
56,1318,1318.000,5204,18107,24846,24325,30600,36801,40557,47731,68945
57,1305,1305.000,5514,17870,24063,24491,30361,38536,43390,53519,93671
58,1323,1323.000,5226,18529,24154,24160,29792,36820,41974,53341,78026
59,1340,1340.000,5643,17379,23664,23800,29914,36681,41634,50822,65417
60,1356,1356.000,5870,17628,24149,23804,29482,35995,40735,51911,79852
61,1309,1309.000,5194,18138,24163,24302,30073,36348,42705,55068,80425
62,1311,1311.000,5594,17655,24065,24424,30459,38896,43853,55638,77158
63,1273,1273.000,4655,14890,22899,25142,30322,40690,52515,93824,180133
64,1355,1355.000,5580,18030,23977,23581,29271,35202,38531,46324,65997
65,1241,1241.000,4510,17530,23990,25807,29726,39521,53312,91020,113934
66,1338,1338.000,5604,18141,24179,23867,29742,35855,40025,48660,62290
67,1346,1346.000,5646,16939,24334,23821,29913,35690,40685,49861,95416
68,1278,1278.000,5836,19677,25403,24989,30994,37367,40910,50830,70897
69,1290,1290.000,5173,17466,25129,24767,31647,38128,42090,53423,108047
70,1334,1334.000,5571,18432,24024,23991,29904,36382,41409,50465,70954
71,1333,1333.000,5191,17562,24325,23992,29988,36046,40831,52463,94330
72,1316,1316.000,5689,18108,24387,24319,30346,36709,42079,54085,77856
73,1270,1270.000,4388,16709,24209,25142,31093,39718,46223,81036,111091
74,1295,1295.000,5385,18653,24879,24894,31129,37646,41952,56171,69631
75,1282,1282.000,4371,17617,24427,24861,30756,38323,44290,69173,107444
76,1221,1221.000,5492,19286,25198,26257,31756,39279,45936,78595,89699
77,1344,1344.000,5391,18222,24200,23722,29971,35454,39544,49317,62258
78,1342,1342.000,5316,18137,24497,23862,29911,36071,39368,48631,63132
79,1334,1334.000,5181,18310,24411,24080,29864,36701,41031,52557,82000
80,1339,1339.000,5251,18160,24578,23873,29847,35411,40496,48876,60999
81,1364,1364.000,5524,16922,23844,23442,29491,35566,40283,50586,66283
82,1335,1335.000,5100,18651,24343,24000,30291,35727,39240,48294,66057
83,1334,1334.000,4897,16736,23108,23908,29653,36673,42065,73266,103670
84,1313,1313.000,5832,17909,24389,24350,30230,37935,44693,54209,78130
85,1290,1290.000,4801,17045,23935,24745,30210,39374,46471,74485,104306
86,1274,1274.000,5456,18117,24746,25248,30603,37386,44541,79564,95133
87,1293,1293.000,5560,18810,24797,24715,30955,37905,41394,52109,70129
88,1267,1267.000,5562,19433,25542,25232,30984,37905,42058,49028,73896
89,1336,1336.000,5396,18517,24652,23934,30197,35810,38649,47138,58987
90,1322,1322.000,5134,18666,24414,24140,29999,36323,41145,50581,68180
91,1316,1316.000,5025,18759,24197,24354,30413,37243,43172,52104,62279
92,1323,1323.000,5282,18223,23326,24156,29023,38049,45463,63219,84427
93,1275,1275.000,4961,18144,24234,25177,30601,38741,46255,86036,137428
94,1346,1346.000,5322,17953,24316,23737,29661,35717,40218,52246,65057
95,1321,1321.000,5171,19095,24672,24260,30049,36011,40847,51390,60101
96,1261,1261.000,4614,17424,24080,25300,30188,37125,48092,84174,115772
97,1268,1268.000,5914,18578,25327,25217,32077,38420,42647,51621,65257
98,1321,1321.000,4990,18485,24685,24285,30457,36400,40309,49596,66897
99,1338,1338.000,5683,17466,24001,23874,29657,37015,42206,51377,65780
100,1286,1286.000,5558,17990,24832,24900,31610,38598,43214,55256,72793
101,1298,1298.000,5988,18033,24963,24704,31181,38268,42025,53156,65001
102,1270,1270.000,4825,18959,25641,25102,31423,38153,42175,57620,76555
103,1315,1315.000,4433,15172,23578,24287,30494,38115,44222,77644,123769
104,1321,1321.000,5242,18678,24179,24285,30103,36552,40970,49570,64879
105,1308,1308.000,5510,18093,24664,24415,30458,36994,41672,57689,70476
106,1196,1196.000,4413,17577,24441,26762,31066,40145,53476,99804,117914
107,1323,1323.000,5084,18455,24492,24214,30369,36392,40823,50161,63048
108,1268,1268.000,4712,18326,24920,25254,31905,39487,44497,54667,68359
109,1362,1362.000,5686,17062,23889,23522,29614,36202,41042,50046,63543
110,1365,1365.000,5573,18470,24355,23400,28923,34133,37471,46117,61699
111,1380,1380.000,5593,17620,24023,23224,28810,34399,38688,47097,64812
112,1268,1268.000,5393,18452,25061,25276,31751,39584,44578,56000,69963
113,1254,1254.000,4203,18475,25004,25545,31354,38739,44460,75145,109424
114,1304,1304.000,5777,19104,24666,24561,30321,36378,41125,49049,64262
115,1324,1324.000,5568,18445,24025,24032,29828,37102,41240,50219,68839
116,1226,1226.000,4260,17291,24218,25927,31337,40720,53285,85587,100282
117,1404,1404.000,5620,16333,22982,22850,28675,34579,38239,50229,67912
118,1762,1762.000,5908,14166,18206,18158,21875,26213,29824,38020,61513
119,1826,1826.000,5425,14165,17616,17174,20584,23314,25374,31602,42518
