Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,392,392.000,10287,14796,21137,100351,37525,86920,908575,1020111,1036503
1,1042,1042.000,10626,13039,20412,36719,29964,40896,48612,755517,894621
2,398,398.000,10297,15011,22121,47090,34767,55713,77553,675603,747588
3,299,299.000,10363,14308,20756,119606,32715,847030,936836,1019189,1022642
4,554,554.000,10068,12416,19224,73407,28769,41460,880048,1000539,1021734
5,671,671.000,10032,12620,19780,67692,28984,42149,67904,1022686,1078435
6,264,264.000,10490,11671,17854,23209,28203,42803,55582,82918,96591
7,642,642.000,10002,12777,19554,63583,28423,39794,65438,901278,1019330
8,541,541.000,9770,11651,18542,61047,28583,50266,618457,764355,869073
9,329,329.000,9854,11696,18234,111148,29881,60862,865652,955523,1973770
10,136,136.000,9961,10796,16934,223451,32532,1003261,1028520,1044451,1073254
11,627,627.000,9926,13432,21450,70319,34398,49230,811177,955256,1070865
12,293,293.000,10669,12622,20021,23850,30471,43033,50637,67411,76387
13,799,799.000,9796,12768,20601,56195,30378,43184,61326,914165,1007551
14,797,797.000,10269,13205,21329,23950,29901,41564,49159,63952,96737
15,487,487.000,9678,12645,19990,76803,28266,42072,826561,928674,994192
16,935,935.000,10091,12612,20096,53452,29516,40818,51160,998037,1851870
17,174,174.000,10164,11002,17430,176101,94045,842138,892826,1025508,1864580
18,369,369.000,9971,11232,17329,77270,24380,40151,764070,1017144,1033723
19,395,395.000,9976,13595,21307,34303,33184,55110,69488,613205,696198
20,363,363.000,9941,12121,18847,111635,29592,747959,808094,1014167,1034410
21,153,153.000,9983,10819,15991,153543,29548,901266,946306,1004440,1024203
22,1335,1335.000,10587,13028,21048,24651,29576,41527,49196,63831,1065098
23,205,205.000,9912,12055,20629,161095,34417,921221,991695,1014195,1022735
24,799,799.000,9828,12471,20003,55515,29945,41865,58959,910760,972338
25,716,716.000,10544,13473,21770,24812,31963,43309,50192,64798,81453
26,271,271.000,9862,12050,19850,118019,37950,777730,821900,938918,945009
27,210,210.000,10035,11244,17941,160313,31850,937380,978744,1010574,1026128
28,1130,1130.000,9934,12968,20611,46321,29820,42113,55032,872440,1010374
29,397,397.000,10060,12665,20297,24786,28770,40919,49274,136497,144165
30,701,701.000,9842,12604,19355,60115,29442,42606,68232,913250,1030303
31,919,919.000,10724,13179,21926,23953,30789,40783,46834,56750,74831
32,1119,1119.000,9009,12990,21019,48459,29761,41713,52461,972728,1032087
33,378,378.000,9777,12647,20767,25744,30016,42312,53160,81746,640139
34,1130,1130.000,9948,13205,22045,51962,33186,48508,60817,998351,1024432
35,219,219.000,10542,12450,20568,24041,31296,43972,50413,61970,77550
36,612,612.000,9899,13411,21488,70691,32183,48188,837365,994091,1028593
37,861,861.000,10517,13356,21746,23992,30533,40314,46294,60583,83680
38,264,264.000,9858,11981,19032,127939,28292,853520,915689,1024554,1031289
39,372,372.000,9730,12216,19742,95149,28658,46404,862243,1016488,1041441
40,349,349.000,9988,11130,17081,102669,25308,128685,893525,971470,1033037
41,650,650.000,9785,12098,19223,66018,28195,45904,145597,994118,1036805
42,498,498.000,10231,12027,19265,34950,28731,41740,57558,955721,965958
43,216,216.000,9819,11218,17290,196414,32504,917077,979763,1015801,1831395
44,153,153.000,9842,11447,16250,105196,28502,71738,902631,937443,961364
45,318,318.000,9850,12643,20099,102324,31112,687849,831888,880895,969275
46,644,644.000,9808,12110,19524,59275,30048,47674,71873,844793,905352
47,265,265.000,9708,12181,19390,144949,29874,923258,995098,1867603,1935217
48,141,141.000,9808,11015,15215,189291,32129,857315,882491,913959,915932
49,592,592.000,10010,12520,19823,69120,29939,46738,799200,947997,971044
50,549,549.000,10257,12182,18780,61236,28187,38449,683526,881711,1030174
51,471,471.000,9858,12742,20170,66443,29544,40033,649049,869835,893395
52,339,339.000,9960,11970,19969,85740,30118,46584,835653,880172,938497
53,268,268.000,9786,12470,19576,64926,35000,71416,698326,813485,836491
54,550,550.000,9748,12319,18919,67649,29641,42861,733769,869076,940760
55,554,554.000,9670,12117,19866,71153,30451,42163,805354,954121,976283
56,844,844.000,10340,12498,20097,33962,28403,40845,50271,755886,794185
57,375,375.000,9883,11423,18648,132828,28452,711969,952612,993385,1900505
58,204,204.000,10368,11615,18377,103408,26945,86397,899440,956965,1026624
59,232,232.000,9982,12435,21222,68692,29959,42505,824007,864025,866408
60,479,479.000,9804,11881,18088,72939,27959,47834,766740,913890,949135
61,761,761.000,10246,12970,21457,61363,31364,43566,58116,996730,1039338
62,435,435.000,9852,12403,19908,83799,30689,52018,836900,923009,967236
63,421,421.000,10433,12826,20945,23072,28384,38846,46751,55205,95670
64,453,453.000,9866,12319,18555,85104,29115,49231,880443,1008823,1058304
65,493,493.000,9842,12325,19315,78283,29598,47406,859310,965797,1011054
66,786,786.000,10787,13240,21461,25819,30471,40383,48107,58895,850663
67,515,515.000,9687,12376,19205,61542,28719,46640,625609,777917,1017724
68,284,284.000,9900,12352,20269,109748,29705,776316,842712,895995,992387
69,328,328.000,9812,11470,17053,98542,27448,60181,846905,914306,978430
70,440,440.000,9876,12355,19947,92000,30397,50760,938524,1019829,1874200
71,190,190.000,9785,11076,15002,153313,27271,854931,887453,914407,934843
72,1110,1110.000,10313,12878,20926,24192,29520,39787,47869,58499,1017962
73,299,299.000,9933,11488,16979,105812,30291,711447,871604,984028,996509
74,962,962.000,9745,12303,19625,43384,28168,41156,55663,705171,800711
75,886,886.000,10299,12968,20793,41657,29116,40934,51277,940398,1022382
76,244,244.000,9805,12937,19899,87397,29284,50891,856947,1008036,1014966
77,165,165.000,9895,11246,17108,165411,29441,922321,959672,985508,987280
78,388,388.000,10092,12383,20523,95662,31577,62555,901774,971283,1020730
79,509,509.000,9939,12254,19625,74293,28878,48193,822944,931197,969724
80,521,521.000,9828,11989,18649,71102,30270,63963,741071,830292,892680
81,651,651.000,10533,13649,21375,24527,30845,41679,51384,62850,81961
82,576,576.000,9982,13035,21486,68646,30765,44666,786068,894645,927287
83,1032,1032.000,10400,12952,21221,23698,30371,40450,47612,60048,77117
84,1041,1041.000,9940,12618,20245,47566,29440,40659,55918,895574,1022327
85,621,621.000,10103,12729,21108,23527,30651,39823,46225,57985,75937
86,1073,1073.000,9763,12985,20830,48290,30307,44958,66715,886053,973953
87,260,260.000,10007,11684,19228,134977,31012,928750,965089,1035655,1046211
88,376,376.000,10576,12555,20608,23890,29884,41101,50785,74079,87021
89,973,973.000,10012,12625,20711,48796,30999,42663,54970,858507,941214
90,668,668.000,10274,13395,21360,34204,31290,43863,51158,929053,981489
91,219,219.000,9966,11000,15609,168032,22522,878258,971879,1929400,1950559
92,198,198.000,10045,10959,16103,104937,26546,821869,879010,928699,942584
93,378,378.000,10096,12333,20232,103781,32330,70186,972857,1033549,1060133
94,907,907.000,9938,12669,20957,55663,31285,46241,58333,1014271,1074223
95,235,235.000,10565,12223,19053,76901,28995,58013,981467,1025429,1036277
96,97,97.000,9897,10958,15962,211363,39327,974410,994212,1015351,1015351
97,609,609.000,9914,12712,19411,73644,29203,48613,861234,1015724,1872033
98,155,155.000,9890,10762,16392,196998,28259,913359,950838,1007897,1008792
99,795,795.000,10152,12159,19364,44767,29587,43042,59281,962267,1052746
100,387,387.000,9764,11164,15953,45878,24536,39559,152090,735900,926266
101,406,406.000,9854,12043,18946,87957,30823,57526,855810,962571,1007890
102,1144,1144.000,10610,13107,21139,27039,29547,40588,49236,70371,1009226
103,264,264.000,10090,11910,19808,110168,29217,803531,839580,910967,948753
104,493,493.000,10028,12015,18655,81648,29023,68740,892580,955044,1026561
105,498,498.000,9945,12075,18348,70699,29321,45366,761381,874926,958315
106,440,440.000,10169,12414,19398,105528,31610,49596,956034,1954666,2010812
107,168,168.000,9826,10751,14555,155341,23663,919612,995660,1042504,1076385
108,482,482.000,10556,13170,21124,23359,29922,38369,45044,58060,74706
109,509,509.000,9845,12916,19840,75504,30602,48418,833792,915926,980863
110,483,483.000,10073,11939,18851,78895,29319,47479,847061,996878,1026793
111,521,521.000,9873,12075,19231,70385,29577,47582,784072,893509,946571
112,326,326.000,9999,12127,19042,105819,29529,543954,884527,923978,940883
113,456,456.000,10313,12157,19777,62785,27588,42742,59938,1007741,1029093
114,327,327.000,10114,11628,18445,118115,28179,714784,989264,1023137,1032048
115,146,146.000,10025,11341,15324,61812,29371,45217,61652,936695,957103
116,409,409.000,9857,12785,20670,88871,30523,47758,869678,939623,963618
117,1117,1117.000,10235,13062,20445,44728,29643,41864,49956,944843,1015005
118,261,261.000,10216,13049,20872,37480,27925,36775,45001,823629,836116
119,1302,1302.000,10375,13091,21022,23253,29451,39953,45194,55950,76675
