Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,1620,1620.000,10853,13038,16120,19922,21374,30474,45985,70789,93740
1,1747,1747.000,10844,12485,14786,18253,19362,25849,32317,88719,123434
2,1944,1944.000,10741,12570,13955,16482,19466,23280,26810,38678,63436
3,2050,2050.000,10618,12333,13334,15606,18422,21878,25325,33400,45729
4,1741,1741.000,10552,12243,13485,22346,20243,26221,33690,52192,1022078
5,1168,1168.000,10121,11995,14442,21514,21067,27781,32415,295801,603652
6,1399,1399.000,10029,12417,15857,23421,21704,34416,45229,186290,218494
7,412,412.000,13102,48438,73185,78203,102251,156898,176066,228576,324384
8,1586,1586.000,10278,11878,13480,19688,20591,28522,44094,136427,184971
9,1733,1733.000,10477,12000,13425,18301,20908,27464,35445,74787,212426
10,1347,1347.000,10685,13185,17777,24426,26706,49649,57984,99534,184121
11,484,484.000,9800,33089,50147,68587,97916,157742,189698,270075,394035
12,330,330.000,47453,50768,74489,98185,130447,183674,208100,234875,1658085
13,364,364.000,38428,48573,52059,85282,128222,154559,156476,207718,806359
14,1594,1594.000,10123,12128,13652,19067,21013,27840,38346,98216,281423
15,1731,1731.000,10403,12299,13787,18548,21678,28315,35805,76418,104829
16,1700,1700.000,10874,12599,14606,18763,22299,27180,33052,73869,110564
17,1864,1864.000,10621,12392,13845,17165,21743,26249,29329,39204,68864
18,1842,1842.000,10632,12589,14121,17346,21610,26004,30043,38836,59039
19,1897,1897.000,10736,12416,13925,16866,21530,25092,27896,35894,56566
20,1894,1894.000,10669,12491,13734,16931,21142,25094,28601,40521,58868
21,1885,1885.000,10832,12523,13807,16981,21307,25125,28430,40543,58893
22,1848,1848.000,10749,12632,14239,17309,21461,25417,29149,41722,79748
23,1907,1907.000,10766,12521,13785,16777,21378,24930,27232,37222,62508
24,1866,1866.000,10742,12512,13842,17100,21398,25351,28419,41151,85634
25,1809,1809.000,10373,12300,13701,17697,21180,25635,31328,69464,83560
26,1843,1843.000,10770,12577,14046,17337,22058,25910,29159,39064,47812
27,1869,1869.000,10722,12440,13907,17161,21571,25795,29838,38779,48354
28,1910,1910.000,10715,12539,13790,16712,21222,24830,27067,36487,54613
29,1909,1909.000,10701,12473,13901,16750,21261,24567,26793,36035,53804
30,1887,1887.000,10763,12318,13671,16954,21213,25133,29330,41073,78333
31,1829,1829.000,10621,12622,14315,17535,22079,26610,29761,39912,60803
32,1896,1896.000,10814,12502,13863,16833,21036,24930,27714,38979,70118
33,1886,1886.000,10758,12469,13819,16984,21289,25446,28522,37662,52729
34,1798,1798.000,10386,12377,13797,17769,21203,25666,30746,67196,100660
35,1888,1888.000,10653,12493,13893,17001,21502,25430,28699,39661,65263
36,1887,1887.000,10483,12426,13682,16924,21299,25503,29217,42832,65870
37,1854,1854.000,10762,12439,13903,17234,21658,25736,30328,40403,57414
38,1899,1899.000,10515,12694,14060,16848,21096,24722,27751,36901,52552
39,1915,1915.000,10656,12398,13844,16719,21134,24613,27449,36093,63053
40,1889,1889.000,10717,12526,13827,16922,20927,25319,28258,40864,70901
41,1868,1868.000,10576,12408,13929,17126,21313,25886,29885,40721,54890
42,1881,1881.000,10532,12419,14011,17016,21397,25697,29148,37725,62520
43,1814,1814.000,10418,12446,13946,18150,22070,26471,31252,64923,91088
44,1841,1841.000,10574,12353,13705,16840,21266,25333,28490,40373,55821
45,1909,1909.000,10666,12450,13796,16791,20943,25281,28202,38614,55806
