Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,1843,1843.000,11137,12732,13707,17459,16962,25163,33066,72347,99597
1,2049,2049.000,11145,12588,13340,15689,15968,23295,26439,35352,75728
2,2110,2110.000,10825,12106,12837,15082,14919,22959,26209,35453,49402
3,2145,2145.000,10685,12134,12867,14913,14632,22505,25079,33733,51163
4,2109,2109.000,10862,12144,12993,15191,14734,23035,25606,36134,66451
5,2119,2119.000,10706,12114,12905,15023,14732,22680,25710,34786,45111
6,2135,2135.000,10696,12127,12829,15005,14688,22815,25141,34487,55224
7,2038,2038.000,10828,12150,12857,15748,14721,22919,27611,65219,84534
8,2122,2122.000,10528,12114,12969,15063,14869,23022,25537,33355,56030
9,2151,2151.000,10649,12038,12785,14847,14553,22897,25864,32656,45737
10,2036,2036.000,10818,12226,12959,15715,14878,23089,26815,55874,83015
11,2068,2068.000,10620,12171,12937,15438,15029,23136,26224,39367,99262
12,2124,2124.000,10917,12171,12903,15072,14752,22681,25757,33898,57546
13,2123,2123.000,10754,11945,12577,15966,14225,22268,25647,36041,617358
14,1953,1953.000,10708,12001,12803,15442,15265,22488,25578,38629,276862
15,2113,2113.000,10704,12151,12878,15146,14984,22719,25470,35073,58133
16,2166,2166.000,10795,12078,12754,14748,14325,21995,24629,33963,54914
17,2147,2147.000,10838,12102,12824,14906,14659,22685,24651,31006,58945
18,2116,2116.000,10744,12150,12938,15158,14720,23094,26544,35110,60775
19,2022,2022.000,10764,12186,12982,15780,15360,23780,27820,52781,70904
20,2128,2128.000,10634,12078,12871,15018,14972,22798,25866,34472,68968
21,2136,2136.000,10654,12022,12821,14935,14920,22531,25135,33027,47675
22,2156,2156.000,10743,12018,12749,14858,14529,22563,24907,32754,49977
23,2107,2107.000,10555,12089,12825,15224,14718,22406,25766,37253,120892
