Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,1778,1778.000,10879,12512,13677,18106,21199,28911,35464,60663,96664
1,1983,1983.000,10805,12139,12960,16082,18419,25682,30186,41012,63829
2,1664,1664.000,9980,11494,12408,19268,17192,24950,29846,222928,551082
3,1988,1988.000,10554,11699,12599,16048,18094,25662,30218,43916,310071
4,1815,1815.000,10461,11775,12736,21343,19468,28095,35292,69288,1012627
5,1030,1030.000,9914,10877,11808,24628,15679,24045,30081,502578,746648
6,1931,1931.000,10614,11959,13041,16556,19307,27006,32053,42467,66973
7,1668,1668.000,10635,12521,14378,19216,21483,35760,43895,57966,76385
8,1771,1771.000,10759,12319,13715,18071,19743,32498,40301,54748,74446
9,799,799.000,10715,18933,21201,40875,51586,83411,115575,178033,362229
10,1203,1203.000,10440,11890,13809,26231,28413,59566,76734,116455,253840
11,1453,1453.000,10044,11340,12515,21787,17808,39611,62666,159758,217260
12,1843,1843.000,10229,11878,12987,19310,18826,30162,37873,57551,517663
13,1378,1378.000,10021,11035,11933,28845,15681,24744,33412,756585,1016561
14,1032,1032.000,9964,11660,12501,20068,16527,25822,32463,167802,559468
15,1821,1821.000,10465,11908,13105,21942,19749,27650,33748,49086,995578
16,747,747.000,9926,11397,15686,33309,20328,34374,62161,572340,682339
17,477,477.000,14220,46857,51528,68039,78724,126363,152868,206732,283713
18,1768,1768.000,10252,11451,12285,17608,18158,28147,37157,85024,154552
19,1828,1828.000,10245,11863,13025,17206,17555,30180,38144,55092,82950
20,1864,1864.000,10418,11925,13111,17133,18698,30272,36989,49093,85570
21,1899,1899.000,10479,11919,13032,16927,19062,28849,35832,44150,63318
22,1952,1952.000,10442,11981,12975,16334,18083,26984,31790,42700,62106
23,1984,1984.000,10494,11916,13048,16163,18578,26026,29979,40734,65982
24,1977,1977.000,10395,11878,12828,16086,17834,26143,31358,41622,55250
